"5-390.3";": Prothesenshunt between pulmonary artery and aorta, central";;;;"B";"4";
"5-390.4";": Prothesenshunt between pulmonary artery and aorta, peripheral";;;;"B";"4";
"5-390.5";": Anastomosis between the pulmonary artery and pulmonary artery artery artery";;;;"B";"4";
"5-390.6";": Construction of an ventrikulr-pulmonary artery conduit";;;;"B";"4";
"5-390.x";": Other";;;;"B";"4";
"5-390.y";": N.n.bez.";;;;"B";"4";
"5-391";"Create an intra-abdominal shunt Vens";;;;"B";"3";
"5-391.0";": Splenorenal";;;;"B";"4";
"5-391.1";": Portocaval";;;;"B";"4";
"5-391.2";": Mesokaval";;;;"B";"4";
"5-391.x";": Other";;;;"B";"4";
"5-391.y";": N.n.bez.";;;;"B";"4";
"5-392";"Create a arteriovensen shunt";;;;"B";"3";
"5-392.0";": Uerer AV shunt";;;;"B";"4";
"5-392.1";": Internal AV fistula (Cimino-fistula)";;;;"B";"4";
"5-392.2";": Internal AV fistula with allografts";;;;"B";"4";
"5-392.3";": Internal AV fistula with alloplastic material";;;;"B";"4";
"5-392.4";": Temporaryr shunt intraoperatively ()";;;;"B";"4";
"5-392.x";": Other";;;;"B";"4";
"5-392.y";": N.n.bez.";;;;"B";"4";
"5-393";"Create a shunt and other blood vessels to bypass";"Incl.: With prosthesis implantation";"Excl.: Creating a arteriovensen shunt (5-392)";"Note: The nature of the graft can be encoded for fifty (5-930)";"B";"3";
"5-393.0";": Head arteries, extracranial and neck";;;;"B";"4";
"5-393.00";": Carotid artery";;;;"B";"5";
"5-393.01";": Carotid artery - carotid artery";;;;"B";"5";
"5-393.02";"A. carotid - subclavian";;;;"B";"5";
"5-393.03";": Carotid artery - vertebral artery";;;;"B";"5";
"5-393.0x";": Other";;;;"B";"5";
"5-393.0y";": N.n.bez.";;;;"B";"5";
"5-393.1";": Arterial shoulder";;;;"B";"4";
"5-393.11";": Subclavian";;;;"B";"5";
"5-393.12";": Subclavian artery - subclavian artery, extra-anatomic";;;;"B";"5";
"5-393.13";": Subclaviafemoral";;;;"B";"5";
"5-393.14";": Subclaviabifemoral";;;;"B";"5";
"5-393.15";"A. axillaris";;;;"B";"5";
"5-393.16";": Axilloaxillr, extra-anatomic";;;;"B";"5";
"5-393.17";": Axillofemoral, extra-anatomic";;;;"B";"5";
"5-393.18";": Axillobifemoral, extra-anatomic";;;;"B";"5";
"5-393.1x";": Other";;;;"B";"5";
"5-393.1y";": N.n.bez.";;;;"B";"5";
"5-393.2";": Arterial upper Extremitt";;;;"B";"4";
"5-393.3";": Aorta";;;;"B";"4";
"5-393.30";": Aorta - carotid artery";;;;"B";"5";
"5-393.31";": Aorta - subclavian";;;;"B";"5";
"5-393.32";": Aortoaortal";;;;"B";"5";
"5-393.33";": Aortoiliac unilateral ()";;;;"B";"5";
"5-393.34";": Aortobiiliakal";;;;"B";"5";
"5-393.35";": Aortoiliofemoral";;;;"B";"5";
"5-393.36";": Aortofemoral unilaterally ()";;;;"B";"5";
"5-393.37";": Aortobifemoral";;;;"B";"5";
"5-393.38";": Aortopopliteal unilaterally ()";;;;"B";"5";
"5-393.39";": Aortobipopliteal";;;;"B";"5";
"5-393.3x";": Other";;;;"B";"5";
"5-393.3y";": N.n.bez.";;;;"B";"5";
"5-393.4";": Iliac artery and visceral arteries";;;;"B";"4";
"5-393.41";": Ilioiliakal";;;;"B";"5";
"5-393.42";": Iliofemoral";;;;"B";"5";
"5-393.43";": Iliopopliteal n.n.bez.";;;;"B";"5";
"5-393.44";": Iliopopliteal, above the knee";;;;"B";"5";
"5-393.45";": Iliopopliteal, below the knee";;;;"B";"5";
"5-393.46";": Iliocrural";;;;"B";"5";
"5-393.47";": Obturator bypass, extra-anatomic";;;;"B";"5";
"5-393.48";": Renal artery";;;;"B";"5";
"5-393.49";": Other visceral arteries";;;;"B";"5";
"5-393.4x";": Other";;;;"B";"5";
"5-393.4y";": N.n.bez.";;;;"B";"5";
"5-393.5";"A. femoralis";;;;"B";"4";
"5-393.51";": Femorofemoral";;;;"B";"5";
"5-393.52";": Femoropopliteal n.n.bez.";;;;"B";"5";
"5-393.53";": Femoropopliteal, above the knee";;;;"B";"5";
"5-393.54";": Femoropopliteal, below the knee";;;;"B";"5";
"5-393.55";": Femorocrural";;;;"B";"5";
"5-393.56";": Femoropedal";;;;"B";"5";
"5-393.57";": Femorofemoral, extra-anatomic";;;;"B";"5";
"5-393.5x";": Other";;;;"B";"5";
"5-393.5y";": N.n.bez.";;;;"B";"5";
"5-393.6";": Popliteal artery";;;;"B";"4";
"5-393.61";": Popliteocrural";;;;"B";"5";
"5-393.62";": Popliteopedal";;;;"B";"5";
"5-393.6x";": Other";;;;"B";"5";
"5-393.6y";": N.n.bez.";;;;"B";"5";
"5-393.7";": Lower leg arteries";;;;"B";"4";
"5-393.8";": Vens";;;;"B";"4";
"5-393.9";": Temporaryr arterio-arterial shunt during surgery ()";;;;"B";"4";
"5-393.x";": Other";;;;"B";"4";
"5-393.y";": N.n.bez.";;;;"B";"4";
"5-394";"Revision of a Blutgefoperation";;;;"B";"3";
"5-394.0";": Surgical treatment of hemorrhage after Gefoperation";;;;"B";"4";
"5-394.1";": Revision of anastomosis";;;;"B";"4";
"5-394.2";": Revision of an implant vaskulren";;;;"B";"4";
"5-394.3";": Change a vaskulren implant";;;;"B";"4";
"5-394.4";": Removal of implant vaskulren";;;;"B";"4";
"5-394.5";": Revision of a shunt arteriovensen";;;;"B";"4";
"5-394.6";": Swallowed a arteriovensen shunt";;;;"B";"4";
"5-394.7";": Replacement of a cardiac conduit";;;;"B";"4";
"5-394.x";": Other";;;;"B";"4";
"5-394.y";": N.n.bez.";;;;"B";"4";
"5-395";"Patch graft to blood vessels";;;"Note: The nher location is specified in the sixth to encode location from the list before code 5-380";"B";"3";
"5-395.0";": Head arteries, extracranial and neck";;;;"B";"4";
"5-395.00";": Carotid artery n.n.bez.";;;;"B";"5";
"5-395.01";": Common carotid artery with carotid sinus";;;;"B";"5";
"5-395.02";": Extracranial internal carotid artery";;;;"B";"5";
"5-395.03";": External carotid artery";;;;"B";"5";
"5-395.04";": Extracranial vertebral artery";;;;"B";"5";
"5-395.05";": Carotid artery, stent";;;;"B";"5";
"5-395.0x";": Other";;;;"B";"5";
"5-395.0y";": N.n.bez.";;;;"B";"5";
"5-395.1";": Shoulder and upper arm arteries";;;;"B";"4";
"5-395.11";"A. axillaris";;;;"B";"5";
"5-395.12";"A. brachialis";;;;"B";"5";
"5-395.1x";": Other";;;;"B";"5";
"5-395.1y";": N.n.bez.";;;;"B";"5";
"5-395.2";": Forearm and hand arteries";;;;"B";"4";
"5-395.20";"A. ulnaris";;;;"B";"5";
"5-395.21";": Arcus palmaris profundus";;;;"B";"5";
"5-395.22";": Arcus palmaris superficialis";;;;"B";"5";
"5-395.23";": Aa. palmar digital";;;;"B";"5";
"5-395.24";"A. radialis";;;;"B";"5";
"5-395.25";"R. carpal palmar";;;;"B";"5";
"5-395.26";": Dorsal carpal branch";;;;"B";"5";
"5-395.27";"A. princeps pollicis";;;;"B";"5";
"5-395.2x";": Other";;;;"B";"5";
"5-395.2y";": N.n.bez.";;;;"B";"5";
"5-395.3";": Aorta";;;;"B";"4";
"5-395.30";": Ascending aorta";;;;"B";"5";
"5-395.31";": Arcus aortae";;;;"B";"5";
"5-395.32";": Thoracic aorta";;;;"B";"5";
"5-395.33";": Abdominal aorta";;;;"B";"5";
"5-395.34";": Aorta, stent";;;;"B";"5";
"5-395.3x";": Other";;;;"B";"5";
"5-395.3y";": N.n.bez.";;;;"B";"5";
"5-395.4";": Thoracic arteries";;;;"B";"4";
"5-395.40";": Subclavian";;;;"B";"5";
"5-395.41";": Innominate artery";;;;"B";"5";
"5-395.42";": Pulmonary artery";;;;"B";"5";
"5-395.4x";": Other";;;;"B";"5";
"5-395.4y";": N.n.bez.";;;;"B";"5";
"5-395.5";": Abdominal and pelvic arteries";;;;"B";"4";
"5-395.51";": Aa. lumbar";;;;"B";"5";
"5-395.52";"A. iliaca n.n.bez.";;;;"B";"5";
"5-395.53";"A. iliaca communis";;;;"B";"5";
"5-395.54";"A. iliaca externa";;;;"B";"5";
"5-395.55";": Internal iliac artery";;;;"B";"5";
"5-395.5x";": Other";;;;"B";"5";
"5-395.5y";": N.n.bez.";;;;"B";"5";
"5-395.6";": Visceral arteries";;;;"B";"4";
"5-395.60";": Celiac";;;;"B";"5";
"5-395.61";"A. hepatica";;;;"B";"5";
"5-395.62";": Gastric artery";;;;"B";"5";
"5-395.63";": Splenic artery";;;;"B";"5";
"5-395.64";": Renal artery";;;;"B";"5";
"5-395.65";": Superior mesenteric artery";;;;"B";"5";
"5-395.66";": Inferior mesenteric artery";;;;"B";"5";
"5-395.6x";": Other";;;;"B";"5";
"5-395.6y";": N.n.bez.";;;;"B";"5";
"5-395.7";": Femoral artery";;;;"B";"4";
"5-395.70";"A. femoralis";;;;"B";"5";
"5-395.71";"A. profunda femoris";;;;"B";"5";
"5-395.72";": Popliteal artery";;;;"B";"5";
"5-395.7x";": Other";;;;"B";"5";
"5-395.7y";": N.n.bez.";;;;"B";"5";
"5-395.8";": Leg and foot arteries";;;;"B";"4";
"5-395.80";": Anterior tibial artery";;;;"B";"5";
"5-395.81";": Aa. recurrent";;;;"B";"5";
"5-395.82";"A. dorsalis pedis";;;;"B";"5";
"5-395.83";"A. tibialis posterior";;;;"B";"5";
"5-395.84";"A. fibular";;;;"B";"5";
"5-395.85";"A. plantaris medialis";;;;"B";"5";
"5-395.86";"A. plantaris lateralis";;;;"B";"5";
"5-395.8x";": Other";;;;"B";"5";
"5-395.8y";": N.n.bez.";;;;"B";"5";
"5-395.9";": Deep vein";;;;"B";"4";
"5-395.91";": Jugular vein";;;;"B";"5";
"5-395.92";": Pulmonary vein";;;;"B";"5";
"5-395.93";": Subclavian";;;;"B";"5";
"5-395.94";"V. axillaris";;;;"B";"5";
"5-395.95";": Brachiocephalic";;;;"B";"5";
"5-395.96";": Superior vena cava";;;;"B";"5";
"5-395.97";"V. cava inferior";;;;"B";"5";
"5-395.98";"V. iliaca communis";;;;"B";"5";
"5-395.99";"V. iliaca externa";;;;"B";"5";
"5-395.9a";"V. iliaca interna";;;;"B";"5";
"5-395.9b";"V. femoralis";;;;"B";"5";
"5-395.9c";": Popliteal vein";;;;"B";"5";
"5-395.9x";": Other";;;;"B";"5";
"5-395.9y";": N.n.bez.";;;;"B";"5";
"5-395.a";": Finishes veins";;;;"B";"4";
"5-395.a0";": Extracranial head and neck";;;;"B";"5";
"5-395.a1";": Shoulder and upper arm";;;;"B";"5";
"5-395.a2";": Forearm and hand";;;;"B";"5";
"5-395.a3";": Thoracic";;;;"B";"5";
"5-395.a4";": Abdominal";;;;"B";"5";
"5-395.a5";": Thigh";;;;"B";"5";
"5-395.a6";": Lower leg and foot";;;;"B";"5";
"5-395.ax";": Other";;;;"B";"5";
"5-395.ay";": N.n.bez.";;;;"B";"5";
"5-395.x";": Other";;;;"B";"4";
"5-395.y";": n.n.bez";;;;"B";"4";
"5-396";"Transposition of blood vessels";;"Excl.: Transposition of veins (5-393.8)";"Note: The nher location is specified in the sixth to encode location from the list before code 5-380";"B";"3";
"5-396.0";": Head arteries, extracranial and neck";;;;"B";"4";
"5-396.00";": Carotid artery n.n.bez.";;;;"B";"5";
"5-396.01";": Common carotid artery with carotid sinus";;;;"B";"5";
"5-396.02";": Extracranial internal carotid artery";;;;"B";"5";
"5-396.03";": External carotid artery";;;;"B";"5";
"5-396.04";": Extracranial vertebral artery";;;;"B";"5";
"5-396.05";": Carotid artery, stent";;;;"B";"5";
"5-396.0x";": Other";;;;"B";"5";
"5-396.0y";": N.n.bez.";;;;"B";"5";
"5-396.1";": Shoulder and upper arm arteries";;;;"B";"4";
"5-396.11";"A. axillaris";;;;"B";"5";
"5-396.12";"A. brachialis";;;;"B";"5";
"5-396.1x";": Other";;;;"B";"5";
"5-396.1y";": N.n.bez.";;;;"B";"5";
"5-396.2";": Forearm and hand arteries";;;;"B";"4";
"5-396.20";"A. ulnaris";;;;"B";"5";
"5-396.21";": Arcus palmaris profundus";;;;"B";"5";
"5-396.22";": Arcus palmaris superficialis";;;;"B";"5";
"5-396.23";": Aa. palmar digital";;;;"B";"5";
"5-396.24";"A. radialis";;;;"B";"5";
"5-396.25";"R. carpal palmar";;;;"B";"5";
"5-396.26";": Dorsal carpal branch";;;;"B";"5";
"5-396.27";"A. princeps pollicis";;;;"B";"5";
"5-396.2x";": Other";;;;"B";"5";
"5-396.2y";": N.n.bez.";;;;"B";"5";
"5-396.3";": Aorta";;;;"B";"4";
"5-396.30";": Ascending aorta";;;;"B";"5";
"5-396.31";": Arcus aortae";;;;"B";"5";
"5-396.32";": Thoracic aorta";;;;"B";"5";
"5-396.33";": Abdominal aorta";;;;"B";"5";
"5-396.34";": Aorta, stent";;;;"B";"5";
"5-396.3x";": Other";;;;"B";"5";
"5-396.3y";": N.n.bez.";;;;"B";"5";
"5-396.4";": Thoracic arteries";;;;"B";"4";
"5-396.40";": Subclavian";;;;"B";"5";
"5-396.41";": Innominate artery";;;;"B";"5";
"5-396.42";": Pulmonary artery";;;;"B";"5";
"5-396.4x";": Other";;;;"B";"5";
"5-396.4y";": N.n.bez.";;;;"B";"5";
"5-396.5";": Abdominal and pelvic arteries";;;;"B";"4";
"5-396.51";": Aa. lumbar";;;;"B";"5";
"5-396.52";"A. iliaca n.n.bez.";;;;"B";"5";
"5-396.53";"A. iliaca communis";;;;"B";"5";
"5-396.54";"A. iliaca externa";;;;"B";"5";
"5-396.55";": Internal iliac artery";;;;"B";"5";
"5-396.5x";": Other";;;;"B";"5";
"5-396.5y";": N.n.bez.";;;;"B";"5";
"5-396.6";": Visceral arteries";;;;"B";"4";
"5-396.60";": Celiac";;;;"B";"5";
"5-396.61";"A. hepatica";;;;"B";"5";
"5-396.62";": Gastric artery";;;;"B";"5";
"5-396.63";": Splenic artery";;;;"B";"5";
"5-396.64";": Renal artery";;;;"B";"5";
"5-396.65";": Superior mesenteric artery";;;;"B";"5";
"5-396.66";": Inferior mesenteric artery";;;;"B";"5";
"5-396.6x";": Other";;;;"B";"5";
"5-396.6y";": N.n.bez.";;;;"B";"5";
"5-396.7";": Femoral artery";;;;"B";"4";
"5-396.70";"A. femoralis";;;;"B";"5";
"5-396.71";"A. profunda femoris";;;;"B";"5";
"5-396.72";": Popliteal artery";;;;"B";"5";
"5-396.7x";": Other";;;;"B";"5";
"5-396.7y";": N.n.bez.";;;;"B";"5";
"5-396.8";": Leg and foot arteries";;;;"B";"4";
"5-396.80";": Anterior tibial artery";;;;"B";"5";
"5-396.81";": Aa. recurrent";;;;"B";"5";
"5-396.82";"A. dorsalis pedis";;;;"B";"5";
"5-396.83";"A. tibialis posterior";;;;"B";"5";
"5-396.84";"A. fibular";;;;"B";"5";
"5-396.85";"A. plantaris medialis";;;;"B";"5";
"5-396.86";"A. plantaris lateralis";;;;"B";"5";
"5-396.8x";": Other";;;;"B";"5";
"5-396.8y";": N.n.bez.";;;;"B";"5";
"5-396.x";": Other";;;;"B";"4";
"5-396.y";": Nnbez";;;;"B";"4";
"5-397";"Other plastic reconstruction of blood vessels";;;"Note: The nher location is specified in the sixth to encode location from the list before code 5-380";"B";"3";
"5-397.0";": Head arteries, extracranial and neck";;;;"B";"4";
"5-397.00";": Carotid artery nnbez.";;;;"B";"5";
"5-397.01";": Common carotid artery with carotid sinus";;;;"B";"5";
"5-397.02";": Extracranial internal carotid artery";;;;"B";"5";
"5-397.03";": External carotid artery";;;;"B";"5";
"5-397.04";": Extracranial vertebral artery";;;;"B";"5";
"5-397.05";": Carotid artery, stent";;;;"B";"5";
"5-397.0x";": Other";;;;"B";"5";
"5-397.0y";": N.n.bez.";;;;"B";"5";
"5-397.1";": Shoulder and upper arm arteries";;;;"B";"4";
"5-397.11";"A. axillaris";;;;"B";"5";
"5-397.12";"A. brachialis";;;;"B";"5";
"5-397.1x";": Other";;;;"B";"5";
"5-397.1y";": N.n.bez.";;;;"B";"5";
"5-397.2";": Forearm and hand arteries";;;;"B";"4";
"5-397.20";"A. ulnaris";;;;"B";"5";
"5-397.21";": Arcus palmaris profundus";;;;"B";"5";
"5-397.22";": Arcus palmaris superficialis";;;;"B";"5";
"5-397.23";": Aa. palmar digital";;;;"B";"5";
"5-397.24";"A. radialis";;;;"B";"5";
"5-397.25";"R. carpal palmar";;;;"B";"5";
"5-397.26";": Dorsal carpal branch";;;;"B";"5";
"5-397.27";"A. princeps pollicis";;;;"B";"5";
"5-397.2x";": Other";;;;"B";"5";
"5-397.2y";": N.n.bez.";;;;"B";"5";
"5-397.3";": Aorta";;;;"B";"4";
"5-397.30";": Ascending aorta";;;;"B";"5";
"5-397.31";": Arcus aortae";;;;"B";"5";
"5-397.32";": Thoracic aorta";;;;"B";"5";
"5-397.33";": Abdominal aorta";;;;"B";"5";
"5-397.34";": Aorta, stent";;;;"B";"5";
"5-397.3x";": Other";;;;"B";"5";
"5-397.3y";": N.n.bez.";;;;"B";"5";
"5-397.4";": Thoracic arteries";;;;"B";"4";
"5-397.40";": Subclavian";;;;"B";"5";
"5-397.41";": Innominate artery";;;;"B";"5";
"5-397.42";": Pulmonary artery";;;;"B";"5";
"5-397.4x";": Other";;;;"B";"5";
"5-397.4y";": N.n.bez.";;;;"B";"5";
"5-397.5";": Abdominal and pelvic arteries";;;;"B";"4";
"5-397.51";": Aa. lumbar";;;;"B";"5";
"5-397.52";"A. iliaca nnbez.";;;;"B";"5";
"5-397.53";"A. iliaca communis";;;;"B";"5";
"5-397.54";"A. iliaca externa";;;;"B";"5";
"5-397.55";": Internal iliac artery";;;;"B";"5";
"5-397.5x";": Other";;;;"B";"5";
"5-397.5y";": N.n.bez.";;;;"B";"5";
"5-397.6";": Visceral arteries";;;;"B";"4";
"5-397.60";": Celiac";;;;"B";"5";
"5-397.61";"A. hepatica";;;;"B";"5";
"5-397.62";": Gastric artery";;;;"B";"5";
"5-397.63";": Splenic artery";;;;"B";"5";
"5-397.64";": Renal artery";;;;"B";"5";
"5-397.65";": Superior mesenteric artery";;;;"B";"5";
"5-397.66";": Inferior mesenteric artery";;;;"B";"5";
"5-397.6x";": Other";;;;"B";"5";
"5-397.6y";": N.n.bez.";;;;"B";"5";
"5-397.7";": Femoral artery";;;;"B";"4";
"5-397.70";"A. femoralis";;;;"B";"5";
"5-397.71";"A. profunda femoris";;;;"B";"5";
"5-397.72";": Popliteal artery";;;;"B";"5";
"5-397.7x";": Other";;;;"B";"5";
"5-397.7y";": N.n.bez.";;;;"B";"5";
"5-397.8";": Leg and foot arteries";;;;"B";"4";
"5-397.80";": Anterior tibial artery";;;;"B";"5";
"5-397.81";": Aa. recurrent";;;;"B";"5";
"5-397.82";"A. dorsalis pedis";;;;"B";"5";
"5-397.83";"A. tibialis posterior";;;;"B";"5";
"5-397.84";"A. fibular";;;;"B";"5";
"5-397.85";"A. plantaris medialis";;;;"B";"5";
"5-397.86";"A. plantaris lateralis";;;;"B";"5";
"5-397.8x";": Other";;;;"B";"5";
"5-397.8y";": N.n.bez.";;;;"B";"5";
"5-397.9";": Deep vein";;;;"B";"4";
"5-397.91";": Jugular vein";;;;"B";"5";
"5-397.92";": Pulmonary vein";;;;"B";"5";
"5-397.93";": Subclavian";;;;"B";"5";
"5-397.94";"V. axillaris";;;;"B";"5";
"5-397.95";": Brachiocephalic";;;;"B";"5";
"5-397.96";": Superior vena cava";;;;"B";"5";
"5-397.97";"V. cava inferior";;;;"B";"5";
"5-397.98";"V. iliaca communis";;;;"B";"5";
"5-397.99";"V. iliaca externa";;;;"B";"5";
"5-397.9a";"V. iliaca interna";;;;"B";"5";
"5-397.9b";"V. femoralis";;;;"B";"5";
"5-397.9c";": Popliteal vein";;;;"B";"5";
"5-397.9x";": Other";;;;"B";"5";
"5-397.9y";": N.n.bez.";;;;"B";"5";
"5-397.a";": Finishes veins";;;;"B";"4";
"5-397.a0";": Extracranial head and neck";;;;"B";"5";
"5-397.a1";": Shoulder and upper arm";;;;"B";"5";
"5-397.a2";": Forearm and hand";;;;"B";"5";
"5-397.a3";": Thoracic";;;;"B";"5";
"5-397.a4";": Abdominal";;;;"B";"5";
"5-397.a5";": Thigh";;;;"B";"5";
"5-397.a6";": Lower leg and foot";;;;"B";"5";
"5-397.ax";": Other";;;;"B";"5";
"5-397.ay";": N.n.bez.";;;;"B";"5";
"5-397.x";": Other";;;;"B";"4";
"5-397.y";": Nnbez";;;;"B";"4";
"5-398";"Operations on the carotid body and other paraganglia";;;;"B";"3";
"5-398.0";"Exploration";;;;"B";"4";
"5-398.1";": Excision without nerve monitoring";;;;"B";"4";
"5-398.2";": Excision with nerve monitoring";;;;"B";"4";
"5-398.x";": Other";;;;"B";"4";
"5-398.y";": N.n.bez.";;;;"B";"4";
"5-399";"Other operations on blood vessels";;;;"B";"3";
"5-399.0";": Aortopexie";;;;"B";"4";
"5-399.1";": Swallowed a arteriovensen fistula";;;;"B";"4";
"5-399.2";": Adhsiolyse and decompression";;;;"B";"4";
"5-399.3";": Operative religious services of a catheter into an artery";;;;"B";"4";
"5-399.4";": Operative religious services of a catheter into a vein";"Incl.: Venae sectio";;;"B";"4";
"5-399.5";": Implantation of Vens Katheterverweilsystemen (eg, for chemotherapy or for pain)";;;;"B";"4";
"5-399.6";": Revision of Vens Katheterverweilsystemen (eg, for chemotherapy or for pain)";"Incl.: Change a Vens Katheterverweilsystems";;;"B";"4";
"5-399.7";": Removal of Vens Katheterverweilsystemen (eg chemotherapy or pain)";;;;"B";"4";
"5-399.8";": Venous valve plastic";;;;"B";"4";
"5-399.9";": Application of a suture system";;;;"B";"4";
"5-399.a";": Swallowed a needle tract with collagen";;;;"B";"4";
"5-399.x";": Other";;;;"B";"4";
"5-399.y";": N.n.bez.";;;;"B";"4";
"5-40...5-41";"Operations on the hmatopoetischen and Lymphgefsystem";;;"Note: The use of microsurgical technique, unless specified as a separate code to code for fifty (5-984)<br>The application of laser technology is, unless specified as a separate code to code for fifty (5-985)<br>The use of minimally invasive technique is, unless specified as a separate code to code for fifty (5-986)<br>The Durchfhrung the operation under the care of multiple injuries is to code for fifty (5-981)<br>The Durchfhrung the operation under the care of multiple trauma is to code for fifty (5-982)<br>The Durchfhrung is a re-operation, if not specified as a separate code, additionally to encode additional (5-983)<br>The premature termination of an operation is to encode for fifty (5-995)";"B";"1";
"5-40";"Operations on the lymphoid tissue";;;;"B";"2";
"5-400";"Incision of lymph nodes and Lymphgefen";;;;"B";"3";
"5-401";"Excision of individual lymph nodes and Lymphgefe";;;;"B";"3";
"5-401.0";": Cervical";;;;"B";"4";
"5-401.00";": Without marking";;;;"B";"5";
"5-401.01";": With Radionuklidmarkierung (sentinel lymph node biopsy)";;;;"B";"5";
"5-401.02";": With color coding (sentinel lymph node biopsy)";;;;"B";"5";
"5-401.0x";": Other";;;;"B";"5";
"5-401.0y";": N.n.bez.";;;;"B";"5";
"5-401.1";": Axillr";;;;"B";"4";
"5-401.10";": Without marking";;;;"B";"5";
"5-401.11";": With Radionuklidmarkierung (sentinel lymph node biopsy)";;;;"B";"5";
"5-401.12";": With color coding (sentinel lymph node biopsy)";;;;"B";"5";
"5-401.1x";": Other";;;;"B";"5";
"5-401.1y";": N.n.bez.";;;;"B";"5";
"5-401.2";": Mediastinal, open surgery";;;;"B";"4";
"5-401.3";": Para-aortic open surgical";;;;"B";"4";
"5-401.4";": Iliac, open surgery";;;;"B";"4";
"5-401.5";": Inguinal, open surgery";;;;"B";"4";
"5-401.50";": Without marking";;;;"B";"5";
"5-401.51";": With Radionuklidmarkierung (sentinel lymph node biopsy)";;;;"B";"5";
"5-401.52";": With color coding (sentinel lymph node biopsy)";;;;"B";"5";
"5-401.5x";": Other";;;;"B";"5";
"5-401.5y";": N.n.bez.";;;;"B";"5";
"5-401.6";": Multiple abdominal lymph nodes with liver biopsy, open surgery [staging laparotomy]";;;"Note: For the diagnosis of lymphatic system disorders";"B";"4";
"5-401.7";": Mediastinal, thoracoscopic";;;;"B";"4";
"5-401.8";": Para-aortic, laparoscopic";;;;"B";"4";
"5-401.9";": Laparoscopic iliac,";;;;"B";"4";
"5-401.a";": Inguinal, laparoscopic";;;;"B";"4";
"5-401.b";": Multiple abdominal lymph nodes with liver biopsy, laparoscopy [Staging laparoscopy]";;;"Note: For the diagnosis of lymphatic system disorders";"B";"4";
"5-401.c";": Cystic lymphangioma or hygroma";;;;"B";"4";
"5-401.x";": Other";;;;"B";"4";
"5-401.y";": N.n.bez.";;;;"B";"4";
"5-402";"Regional lymphadenectomy (Ausrumung several lymph nodes of a region) as independent intervention";;;;"B";"3";
"5-402.0";": Cervical";;;;"B";"4";
"5-402.1";": Axillr";;;;"B";"4";
"5-402.2";": Para-aortic open surgical";;;;"B";"4";
"5-402.3";": Iliac, open surgery";;;;"B";"4";
"5-402.4";": Inguinal, open surgery";;;;"B";"4";
"5-402.5";": Pelvic open surgery";;;;"B";"4";
"5-402.6";": Obturator, open surgery";;;;"B";"4";
"5-402.7";": Para-aortic, laparoscopic";;;;"B";"4";
"5-402.8";": Laparoscopic iliac,";;;;"B";"4";
"5-402.9";": Inguinal, laparoscopic";;;;"B";"4";
"5-402.a";": Pelvic, laparoscopic";;;;"B";"4";
"5-402.b";": Obturator, Laparoscopy";;;;"B";"4";
"5-402.x";": Other";;;;"B";"4";
"5-402.y";": N.n.bez.";;;;"B";"4";
"5-403";"Radical lymphadenectomy cervical [neck dissection]";;;;"B";"3";
"5-403.0";": Selective functional ()";;;;"B";"4";
"5-403.00";"1 region";;;;"B";"5";
"5-403.01";"2 regions";;;;"B";"5";
"5-403.02";"3 regions";;;;"B";"5";
"5-403.03";"4 regions";;;;"B";"5";
"5-403.04";"5 regions";;;;"B";"5";
"5-403.05";"6 Regions";;;;"B";"5";
"5-403.0y";": N.n.bez.";;;;"B";"5";
"5-403.1";": Radical";;;;"B";"4";
"5-403.10";"4 regions";;;;"B";"5";
"5-403.11";"5 regions";;;;"B";"5";
"5-403.12";"6 Regions";;;;"B";"5";
"5-403.1y";": N.n.bez.";;;;"B";"5";
"5-403.2";": Radical, modified";;;;"B";"4";
"5-403.20";"4 regions";;;;"B";"5";
"5-403.21";"5 regions";;;;"B";"5";
"5-403.22";"6 Regions";;;;"B";"5";
"5-403.2y";": N.n.bez.";;;;"B";"5";
"5-403.3";": Radical extended";;;;"B";"4";
"5-403.30";"4 regions";;;;"B";"5";
"5-403.31";"5 regions";;;;"B";"5";
"5-403.32";"6 Regions";;;;"B";"5";
"5-403.3y";": N.n.bez.";;;;"B";"5";
"5-403.x";": Other";;;;"B";"4";
"5-403.y";": N.n.bez.";;;;"B";"4";
"5-404";"Radicals (systematic) lymphadenectomy as independent intervention";;"Excl.: Radical para-aortic lymphadenectomy in combination with surgery on the urinary organs (5-590.6)<br>radical pelvic lymphadenectomy in combination with surgery on the urinary organs (5-590.7)";"Note: If no page number is the operation to encode a unilateral intervention";"B";"3";
"5-404.0";": In Mammaabflugebiet";;;;"B";"4";
"5-404.1";": Mediastinal, open surgery";;;;"B";"4";
"5-404.2";": Retroperitoneal (iliac, para-aortic, paracaval), single, open surgery";;;"Note: A durchgefhrte neurolysis is to code separately (5-056)";"B";"4";
"5-404.3";": Retroperitoneal (iliac, para-aortic, paracaval), both sides, open surgery";;;"Note: A durchgefhrte neurolysis is to code separately (5-056)";"B";"4";
"5-404.4";": Pelvic, single, open surgery";;;;"B";"4";
"5-404.5";": Pelvic, both sides, open surgery";;;;"B";"4";
"5-404.6";": Inguinal, unilateral";;;;"B";"4";
"5-404.7";": Groin, both sides";;;;"B";"4";
"5-404.8";": Mediastinal, thoracoscopic";;;;"B";"4";
