"36.20";"Revasculización cardiaca por implantación arterial";"";"";"";"";"4";""
"36.31";"Revascularizacióntransmiocardica con torax abierto";"";"";"";"";"4";""
"36.32";"Otra revascularización transmiocardica";"";"";"";"";"4";""
"36.39";"Otra revascularización del corazon";"";"";"";"";"4";""
"36.91";"Reparación de aneurisma de vaso coronario";"";"";"";"";"4";""
"36.99";"Otras operaciones sobre vasos cardiacos";"";"";"";"";"4";""
"37.00";"Pericardiocentesis";"";"";"";"";"4";""
"37.10";"Incisión de corazon, neom";"";"";"";"";"4";""
"37.11";"Cardiotomía";"";"";"";"";"4";""
"37.12";"Pericardiotomía";"";"";"";"";"4";""
"37.21";"Cateterismo cardiaco del lado derecho del corazon";"";"";"";"";"4";""
"37.22";"Cateterismo cardiaco del lado izquierdo del corazon";"";"";"";"";"4";""
"37.23";"Cateterismo combinado de los lados derecho e izqdo del coraz";"";"";"";"";"4";""
"37.24";"Biopsia de pericardio";"";"";"";"";"4";""
"37.25";"Biopsia de corazon";"";"";"";"";"4";""
"37.26";"Estimulación electrofisiologica cardiaca y estudios de regis";"";"";"";"";"4";""
"37.27";"Mapeo cardiaco";"";"";"";"";"4";""
"37.29";"Otros procedimientos diagnosticos sobre corazon y pericardio";"";"";"";"";"4";""
"37.31";"Pericardiectomía";"";"";"";"";"4";""
"37.32";"Escisión de aneurisma de corazon";"";"";"";"";"4";""
"37.33";"Escisión de destrucción de otra lesión o tejido del corazon";"";"";"";"";"4";""
"37.34";"Ablación cateterica de lesión o tejidos del corazon";"";"";"";"";"4";""
"37.35";"Ventriculectomía parcial";"";"";"";"";"4";""
"37.40";"Reparación de corazon y pericardio";"";"";"";"";"4";""
"37.50";"Trasplante de corazon";"";"";"";"";"4";""
"37.61";"Implantación de balon contrapulsación";"";"";"";"";"4";""
"37.62";"Implantación de otro sistema de asistencia cardiaca";"";"";"";"";"4";""
"37.63";"Sustitución y reparación de sistema de asistencia cardiaca";"";"";"";"";"4";""
"37.64";"Extracción de sistema de asistencia cardiaca";"";"";"";"";"4";""
"37.65";"Implante de un sistema de asistencia cardiaca pulsatil exter";"";"";"";"";"4";""
"37.66";"Implante de un sistema de asistencia cardiaca pulsatil impla";"";"";"";"";"4";""
"37.67";"Implantación de sistema de cardiomioestimulación";"";"";"";"";"4";""
"37.70";"Inserción inicial de derivaciones electrodos, n. E. O. M.";"";"";"";"";"4";""
"37.71";"Inserción inicial de derivac. Electrodos transvenosos ventri";"";"";"";"";"4";""
"37.72";"Inserción inicial derivac transvenosos en auricula y ventric";"";"";"";"";"4";""
"37.73";"Inserción inicial electrodos transvenosos en atrio";"";"";"";"";"4";""
"37.74";"Inserción o sustitución de derivación electrodo epicardial";"";"";"";"";"4";""
"37.75";"Revisión derivación electrodo";"";"";"";"";"4";""
"37.76";"Sustitución de electrodo transvenoso en auricula y";"";"";"";"";"4";""
"37.77";"Eliminación de electrodo sin sutitución";"";"";"";"";"4";""
"37.78";"Inserción de un sistema de marcapasos transvenoso temporal";"";"";"";"";"4";""
"37.79";"Revisión o reubicación de receptaculo de marcapasos";"";"";"";"";"4";""
"37.80";"Inserción marcapasos permanente,inicial o sust.sin esp.apara";"";"";"";"";"4";""
"37.81";"Inser.inicial dispositivo camara unica, no especf.ritmo sens";"";"";"";"";"4";""
"37.82";"Inser.inicial de aparato camara unica, ritmo sensible";"";"";"";"";"4";""
"37.83";"Inserción inicial de aparato de camara doble";"";"";"";"";"4";""
"37.85";"Sustit.cualq.tipo marcapaso apar.camara unica,no esp.rit.sen";"";"";"";"";"4";""
"37.86";"Sustit.cualq.tipo marcapaso con apar. Camara unica,ritmo sen";"";"";"";"";"4";""
"37.87";"Sustit. Cualquier tipo marcapasos con disp. Camara doble";"";"";"";"";"4";""
"37.89";"Revisión o eliminación de marcapasos cardiaco";"";"";"";"";"4";""
"37.91";"Masaje cardiaco a torax abierto";"";"";"";"";"4";""
"37.92";"Inyección de sustancia terapeutica en corazon";"";"";"";"";"4";""
"37.93";"Inyección de sustancia terapeutica en pericardio";"";"";"";"";"4";""
"37.94";"Implant.o sustit.de cardioversor/desfibrilador automatico,[a";"";"";"";"";"4";""
"37.95";"Implant.de cardiover/desfibrilador automatico,solo derivacio";"";"";"";"";"4";""
"37.96";"Implant.de cardiover/desfibr. Automat.solo generador del pul";"";"";"";"";"4";""
"37.97";"Sustitución de cardiover/desfibr.automatico,solo derivacione";"";"";"";"";"4";""
"37.98";"Sustit.de cardiov/desfibr.automatico,solo generador de pulso";"";"";"";"";"4";""
"37.99";"Otra operación sobre corazon y pericardio ncoc";"";"";"";"";"4";""
"38.00";"Incisión, escisión y oclusión de vasos sitio no especificado";"";"";"";"";"4";""
"38.01";"Incisión, escisión y oclusión de vasos intracraneales";"";"";"";"";"4";""
"38.02";"Incisión, escisión y oclusión de otros v. De cabeza y cuello";"";"";"";"";"4";""
"38.03";"Incisión, escisión y oclusión de vasos de miembros superiore";"";"";"";"";"4";""
"38.04";"Incisión, escisión y oclusión de aorta";"";"";"";"";"4";""
"38.05";"Incisión, escisión y oclusión de otros vasos toracicos";"";"";"";"";"4";""
"38.06";"Incisión, escisión y oclusión de arterias abdominales";"";"";"";"";"4";""
"38.07";"Incisión, escisión y oclusión de venas abdominales";"";"";"";"";"4";""
"38.08";"Incisión, escisión y oclusión arterias de miembros inferiore";"";"";"";"";"4";""
"38.09";"Incisión, escisión y oclusión de venas de miembros inferiore";"";"";"";"";"4";""
"38.10";"Endarterectomía de sitio no especificado";"";"";"";"";"4";""
"38.11";"Endarterectomía de vasos intracraneales";"";"";"";"";"4";""
"38.12";"Endarterectomía de otros vasos de cabeza y cuello";"";"";"";"";"4";""
"38.13";"Endarterectomía de vasos de miembros superiores";"";"";"";"";"4";""
"38.14";"Endarterectomía de aorta";"";"";"";"";"4";""
"38.15";"Endarterectomía de otros vasos toracicos";"";"";"";"";"4";""
"38.16";"Endarterectomía de arterias abdominales";"";"";"";"";"4";""
"38.18";"Endarterectomía de arterias de miembros inferiores";"";"";"";"";"4";""
"38.21";"Biopsia de vaso sanguineo";"";"";"";"";"4";""
"38.22";"Angioscopia percutánea";"";"";"";"";"4";""
"38.29";"Otros procedimientos diagnosticos sobre vasos sanguineos";"";"";"";"";"4";""
"38.30";"Resección con anastomosis de sitio no especificado";"";"";"";"";"4";""
"38.31";"Resección con anastomosis de vasos intracraneales";"";"";"";"";"4";""
"38.32";"Resección con anastomosis de otros vasos de cabeza y cuello";"";"";"";"";"4";""
"38.33";"Resección con anastomosis de vasos de miembros superiores";"";"";"";"";"4";""
"38.34";"Resección con anastomosis de aorta";"";"";"";"";"4";""
"38.35";"Resección con anastomosis de otros vasos toracicos";"";"";"";"";"4";""
"38.36";"Resección con anastomosis de arterias abdominales";"";"";"";"";"4";""
"38.37";"Resección con anastomosis de venas abdominales";"";"";"";"";"4";""
"38.38";"Resección con anastomosis de arterias de miembros inferiores";"";"";"";"";"4";""
"38.39";"Resección con anastomosis de venas de miembros inferiores";"";"";"";"";"4";""
"38.40";"Resección de vaso con sustitución de sitio no especificado";"";"";"";"";"4";""
"38.41";"Resección de vasos intracraneales con sustitución";"";"";"";"";"4";""
"38.42";"Resección de otros vasos de cabeza y cuello con sustitución";"";"";"";"";"4";""
"38.43";"Resección de vasos de miembros superiores con sustitución";"";"";"";"";"4";""
"38.44";"Resección de aorta, abdominal con sustitución";"";"";"";"";"4";""
"38.45";"Resección de vasos toracicos con sustitución";"";"";"";"";"4";""
"38.46";"Resección de arterias abdominales con sustitución";"";"";"";"";"4";""
"38.47";"Resección de venas abdominales con sustitución";"";"";"";"";"4";""
"38.48";"Resección de arterias de miembros inferiores con sustitución";"";"";"";"";"4";""
"38.49";"Resección de venas de miembros inferiores con sustitución";"";"";"";"";"4";""
"38.50";"Ligadura y extirpación de v. Varicosase sitio no especificad";"";"";"";"";"4";""
"38.51";"Ligadura y extirpación de vasos intracraneales";"";"";"";"";"4";""
"38.52";"Ligadura y extirpación de varices otro v. De cabeza y cuello";"";"";"";"";"4";""
"38.53";"Ligadura y extirpación de varices v. De miembros superiores";"";"";"";"";"4";""
"38.55";"Ligadura y extirpación de varices de otros vasos toracicos";"";"";"";"";"4";""
"38.57";"Ligadura y extirpación de venas abdominales";"";"";"";"";"4";""
"38.59";"Ligadura y extirpación de varices v. De miembros inferiore";"";"";"";"";"4";""
"38.60";"Otra escisión de vasos de sitio no especificado";"";"";"";"";"4";""
"38.61";"Otra escisión de vasos intracraneales";"";"";"";"";"4";""
"38.62";"Otra escisión de otros vasos de cabeza y cuello";"";"";"";"";"4";""
"38.63";"Otra escisión de vasos de miembros superiores";"";"";"";"";"4";""
"38.64";"Otra escisión de aorta";"";"";"";"";"4";""
"38.65";"Otra escisión de otros vasos toracicos";"";"";"";"";"4";""
"38.66";"Otra escisión de arterias abdominales";"";"";"";"";"4";""
"38.67";"Otra escisión de venas abdominales";"";"";"";"";"4";""
"38.68";"Otra escisión de arterias de miembros inferiores";"";"";"";"";"4";""
"38.69";"Otra escisión de venas de miembros inferiores";"";"";"";"";"4";""
"38.70";"Plicatura de vena cava";"";"";"";"";"4";""
"38.80";"Otra oclusión quirurgica de vasos sitio no especificado";"";"";"";"";"4";""
"38.81";"Otra oclusión quirurgica de vasos intracraneales";"";"";"";"";"4";""
"38.82";"Otra oclusión quirurgica de otros vasos de cabeza y cuello";"";"";"";"";"4";""
"38.83";"Otra oclusión quirurgica de vasos de miembros superiores";"";"";"";"";"4";""
"38.84";"Otra oclusión quirurgica de aorta";"";"";"";"";"4";""
"38.85";"Otra oclusión quirurugica de otros vasos toracicos";"";"";"";"";"4";""
"38.86";"Otra oclusión quirurgica de arterias abdominales";"";"";"";"";"4";""
"38.87";"Otra oclusión quirurgica de venas abdominales";"";"";"";"";"4";""
"38.88";"Otra oclusión quirurgica de arterias de miembros inferiores";"";"";"";"";"4";""
"38.89";"Otra oclusión quirurgica de venas de miembros inferiores";"";"";"";"";"4";""
"38.91";"Cateterismo arterial";"";"";"";"";"4";""
"38.92";"Cateterismo de vena umbilical";"";"";"";"";"4";""
"38.93";"Otro cateterismo venoso ncoc";"";"";"";"";"4";""
"38.94";"Disección de vena periferica";"";"";"";"";"4";""
"38.95";"Cateterización venosa para dialisis renal";"";"";"";"";"4";""
"38.98";"Otra punción de arteria";"";"";"";"";"4";""
"38.99";"Otra punción de vena";"";"";"";"";"4";""
"39.00";"Desviación o conexion de arteria sistemica a arteria pulmona";"";"";"";"";"4";""
"39.10";"Desviación venosa intraabdominal";"";"";"";"";"4";""
"39.21";"Anastomosis de vena cava-arteria pulmonar";"";"";"";"";"4";""
"39.22";"Derivación aorta-subclavia-carotidea";"";"";"";"";"4";""
"39.23";"Otra derivación o desviación vascular intratoracica";"";"";"";"";"4";""
"39.24";"Derivación aorta-renal";"";"";"";"";"4";""
"39.25";"Derivación aorta-iliaca-femoral";"";"";"";"";"4";""
"39.26";"Otra derivación o desviación vascular intrabdominal";"";"";"";"";"4";""
"39.27";"Arteriovenostomía para dialisis renal";"";"";"";"";"4";""
"39.28";"Desviación vascular extracraneal-intracraneal";"";"";"";"";"4";""
"39.29";"Otra derivación o desviación vascular (periferica)";"";"";"";"";"4";""
"39.30";"Sutura de vaso sanguineo no especificado";"";"";"";"";"4";""
"39.31";"Sutura de arteria";"";"";"";"";"4";""
"39.32";"Sutura de vena";"";"";"";"";"4";""
"39.41";"Control de hemorragia despues de cirugia vascular";"";"";"";"";"4";""
"39.42";"Revisión de derivación arteriovenosa para dialisis renal";"";"";"";"";"4";""
"39.43";"Extracción de desviación arteriovenosa para dialisis renal";"";"";"";"";"4";""
"39.49";"Otra revisión de procedimiento vascular";"";"";"";"";"4";""
"39.50";"Angioplastia o aterectomía de vasos no coronarios";"";"";"";"";"4";""
"39.51";"Interrupción de aneurisma";"";"";"";"";"4";""
"39.52";"Otra reparación de aneurisma";"";"";"";"";"4";""
"39.53";"Reparación de fistula arteriovenosa";"";"";"";"";"4";""
"39.54";"Operación de re-entrada (aorta)";"";"";"";"";"4";""
"39.55";"Reimplantación de vaso renal aberrante";"";"";"";"";"4";""
"39.56";"Reparación de vaso sanguineo con injerto de parche de tejido";"";"";"";"";"4";""
"39.57";"Reparación de vaso sanguineo con injerto de parche sintetico";"";"";"";"";"4";""
"39.58";"Reparac. De vaso sangui.con tipo de injerto de parche no esp";"";"";"";"";"4";""
"39.59";"Otra reparación de vaso";"";"";"";"";"4";""
"39.61";"Circulación extracorporea auxiliar para cirugia cardiaca abi";"";"";"";"";"4";""
"39.62";"Hipotermia (sistemica) accesoria de cirugia cardiaca abierta";"";"";"";"";"4";""
"39.63";"Cardioplegia";"";"";"";"";"4";""
"39.64";"Marcapasos cardiaco intraoperatorio";"";"";"";"";"4";""
"39.65";"Oxigenación extracorporea de la membrana";"";"";"";"";"4";""
"39.66";"Desviación cardiopulmonar percutánea";"";"";"";"";"4";""
"39.71";"Implante endovascular de injerto en aorta abdominal";"";"";"";"";"4";""
"39.79";"Otra reparación con injerto endovascular de aneurisma";"";"";"";"";"4";""
"39.80";"Operaciones sobre cuerpo carotideo y otros cuerpos vasculare";"";"";"";"";"4";""
"39.90";"Inserción de stent(s) de arteria no coronaria";"";"";"";"";"4";""
"39.91";"Liberación de vaso";"";"";"";"";"4";""
"39.92";"Inyección de agente esclerosante en vena";"";"";"";"";"4";""
"39.93";"Inserción de canula de vaso a vaso";"";"";"";"";"4";""
"39.94";"Sustitución de canula vaso a vaso";"";"";"";"";"4";""
"39.95";"Hemodialisis";"";"";"";"";"4";""
"39.96";"Perfusión de cuerpo entero";"";"";"";"";"4";""
"39.97";"Otra perfusión";"";"";"";"";"4";""
"39.98";"Control de hemorragia, n. E. O. M.";"";"";"";"";"4";""
"39.99";"Otras operaciones sobre vasos";"";"";"";"";"4";""
"40.00";"Incisión de estructuras linfaticas";"";"";"";"";"4";""
"40.11";"Biopsia de estructura linfatica";"";"";"";"";"4";""
"40.19";"Otros procedimientos diagnosticos sobre estructuras linfatic";"";"";"";"";"4";""
"40.21";"Escisión de nodulo linfatico cervical profundo";"";"";"";"";"4";""
"40.22";"Escisión de nodulo linfatico mamario interno";"";"";"";"";"4";""
"40.23";"Escisión de nodulo linfatico axilar";"";"";"";"";"4";""
"40.24";"Escisión de nodulo linfatico inguinal";"";"";"";"";"4";""
"40.29";"Escisión simple de otra estructutura linfatica";"";"";"";"";"4";""
"40.30";"Escisión de nodulo linfatico regional";"";"";"";"";"4";""
"40.40";"Disección radical de cuello, n. E. O. M.";"";"";"";"";"4";""
"40.41";"Disección radical de cuello, unilateral";"";"";"";"";"4";""
"40.42";"Disección radical de cuello, bilateral";"";"";"";"";"4";""
"40.50";"Escisión radical de nodulos linfaticos,  n. E. O. M.";"";"";"";"";"4";""
"40.51";"Escisión radical de nodulos linfaticos axilares";"";"";"";"";"4";""
"40.52";"Escisión radical de nodulos linfaticos periaorticos";"";"";"";"";"4";""
"40.53";"Escisión radical de nodulos linfaticos iliacos";"";"";"";"";"4";""
"40.54";"Disección radical de ingle";"";"";"";"";"4";""
"40.59";"Escisión radical de otros nodulos linfaticos";"";"";"";"";"4";""
"40.61";"Canulación de conducto toracico";"";"";"";"";"4";""
"40.62";"Fistulización de conducto toracico";"";"";"";"";"4";""
"40.63";"Cierre de fistula de conducto toracico";"";"";"";"";"4";""
"40.64";"Ligadura de conducto toracico";"";"";"";"";"4";""
"40.69";"Otras operaciones sobre conducto toracico";"";"";"";"";"4";""
"40.90";"Otras operaciones sobre estructuras linfaticas";"";"";"";"";"4";""
"41.00";"Trasplante de medula osea, n. E. O. M.";"";"";"";"";"4";""
"41.01";"Trasplante autologo de medula osea";"";"";"";"";"4";""
"41.02";"Trasplante alogenico de medula osea con purificación";"";"";"";"";"4";""
"41.03";"Trasplante alogenico de medula osea sin purificación";"";"";"";"";"4";""
"41.04";"Trasplante autologo de celulas madres hematopoyeticas";"";"";"";"";"4";""
"41.05";"Trasplante hematopoyetico alogenico de celulas progenitoras";"";"";"";"";"4";""
"41.06";"Trasplante de celulas progenitoras de sange del cordon umbil";"";"";"";"";"4";""
"41.07";"Trasplante autologo de celulas madres hematopoyeticas con purgado";"";"";"";"";"4";""
"41.08";"Trasplante alogenico de celulas madres hematopoyeticas con purgado";"";"";"";"";"4";""
"41.09";"Trasplante autologo de medula osea con purgado";"";"";"";"";"4";""
"41.10";"Punción de bazo";"";"";"";"";"4";""
"41.20";"Esplenotomía";"";"";"";"";"4";""
"41.31";"Biopsia de medula osea";"";"";"";"";"4";""
"41.32";"Biopsia cerrada (por aspiración) (percutánea) de bazo";"";"";"";"";"4";""
"41.33";"Biopsia abierta de bazo";"";"";"";"";"4";""
"41.38";"Otros procedimientos diagnosticos sobre medula osea";"";"";"";"";"4";""
"41.39";"Otros procedimientos diagnosticos sobre bazo";"";"";"";"";"4";""
"41.41";"Marsupialización de quiste esplenico";"";"";"";"";"4";""
"41.42";"Escisión de lesión o tejido de bazo";"";"";"";"";"4";""
"41.43";"Esplenectomía parcial";"";"";"";"";"4";""
"41.50";"Esplenectomía total";"";"";"";"";"4";""
"41.91";"Aspiración de medula osea de donante para trasplante";"";"";"";"";"4";""
"41.92";"Inyección de medula osea";"";"";"";"";"4";""
"41.93";"Escisión de bazo accesorio";"";"";"";"";"4";""
"41.94";"Trasplante de bazo";"";"";"";"";"4";""
"41.95";"Operaciones de reparación plastica sobre bazo";"";"";"";"";"4";""
"41.98";"Otras operaciones sobre medula osea";"";"";"";"";"4";""
"41.99";"Otras operaciones sobre bazo";"";"";"";"";"4";""
"42.01";"Incisión de membrana esofagica";"";"";"";"";"4";""
"42.09";"Otra incisión de esofago";"";"";"";"";"4";""
"42.10";"Esofagostomía, n. E. O. M.";"";"";"";"";"4";""
"42.11";"Esofagostomía cervical";"";"";"";"";"4";""
"42.12";"Exteriorización de bolsa esofagica";"";"";"";"";"4";""
"42.19";"Otra fistulización externa de esofago";"";"";"";"";"4";""
"42.21";"Esofagoscopia operatoria por incisión";"";"";"";"";"4";""
"42.22";"Esofagoscopia a traves de estoma artificial";"";"";"";"";"4";""
"42.23";"Otra esofagoscopia";"";"";"";"";"4";""
"42.24";"Biopsia de esofago cerrada [endoscopica]";"";"";"";"";"4";""
"42.25";"Biopsia abierta de esofago";"";"";"";"";"4";""
"42.29";"Otros procedimientos diagnosticos sobre esofago";"";"";"";"";"4";""
"42.31";"Escisión local de diverticulo esofagico";"";"";"";"";"4";""
"42.32";"Escisión local de otra lesión o tejido de esofago";"";"";"";"";"4";""
"42.33";"Escis.dest.endosc.lesión o tejido de esofago";"";"";"";"";"4";""
"42.39";"Otra escisión de lesión o tejido de esofago";"";"";"";"";"4";""
"42.40";"Esofagectomía, n. E. O. M.";"";"";"";"";"4";""
"42.41";"Esofagectomía parcial";"";"";"";"";"4";""
"42.42";"Esofagectomía total";"";"";"";"";"4";""
"42.51";"Esofagoesofagostomía intratoracica";"";"";"";"";"4";""
"42.52";"Esofagogastrostomía intratoracica";"";"";"";"";"4";""
"42.53";"Anastom.esofag.intratorac.con interposición del intest.delga";"";"";"";"";"4";""
"42.54";"Otra esofagoenterostomía intratoracica";"";"";"";"";"4";""
"42.55";"Anastomosis esofagica intrator. Con interposición de colon";"";"";"";"";"4";""
"42.56";"Otra esofagocolostomía intratoracica";"";"";"";"";"4";""
"42.58";"Anastomosis esofagica intratoracica con otra interposición";"";"";"";"";"4";""
"42.59";"Otra anastomosis intratoracica de esofago";"";"";"";"";"4";""
"42.61";"Esofagoesofagostomía ante-esternal";"";"";"";"";"4";""
"42.62";"Esofagogastrostomía ante-esternal";"";"";"";"";"4";""
"42.63";"Anastom.esofagica ante-esternal con interpos. De i. Delgado";"";"";"";"";"4";""
"42.64";"Otra esofagoenterostomía ante-esternal";"";"";"";"";"4";""
"42.65";"Anastomosis esofag. Ante-esternal con interposición de colon";"";"";"";"";"4";""
"42.66";"Otra esofagocolostomía ante-esternal";"";"";"";"";"4";""
"42.68";"Otra anastomosis esofagica ante-esternal con interposición";"";"";"";"";"4";""
"42.69";"Otra anastomosis ante-esternal de esofago";"";"";"";"";"4";""
"42.70";"Esofagomiotomía (heller)";"";"";"";"";"4";""
"42.81";"Inserción de tubo permanente en esofago";"";"";"";"";"4";""
"42.82";"Sutura de laceración de esofago";"";"";"";"";"4";""
"42.83";"Cierre de esofagostomía";"";"";"";"";"4";""
"42.84";"Reparación de fistula esofagica, n. C. O .c.";"";"";"";"";"4";""
"42.85";"Reparación de estenosis esofagica";"";"";"";"";"4";""
"42.86";"Creación de tunel subcutaneo sin anastomosis esofagica";"";"";"";"";"4";""
"42.87";"Otro injerto de esofago";"";"";"";"";"4";""
"42.89";"Otra reparación de esofago";"";"";"";"";"4";""
"42.91";"Ligadura de varices esofagicas";"";"";"";"";"4";""
"42.92";"Dilatación de esofago";"";"";"";"";"4";""
"42.99";"Otra operación de esofago ncoc";"";"";"";"";"4";""
"43.00";"Gastrotomía";"";"";"";"";"4";""
"43.11";"Gastrostomía percutánea endoscopica (peg)";"";"";"";"";"4";""
"43.19";"Otra gastrostomía";"";"";"";"";"4";""
"43.30";"Piloromiotomía";"";"";"";"";"4";""
"43.41";"Escis. O eliminación endosc. De lesión o tejido del estomago";"";"";"";"";"4";""
"43.42";"Escisión local de otra lesión o tejido de estomago";"";"";"";"";"4";""
"43.49";"Otra eliminación de lesión o tejido de estomago";"";"";"";"";"4";""
"43.50";"Gastrectomía parcial con anastomosis al esofago";"";"";"";"";"4";""
"43.60";"Gastrectomía parcial con anastomosis al duodeno";"";"";"";"";"4";""
"43.70";"Gastrectomía parcial con anastomosis al yeyuno";"";"";"";"";"4";""
"43.81";"Gastrectomía parcial con transposición yeyunal";"";"";"";"";"4";""
"43.89";"Otra gastrectomía parcial ncoc";"";"";"";"";"4";""
"43.91";"Gastrectomía total con interposición intestinal";"";"";"";"";"4";""
"43.99";"Otra gastrectomía total";"";"";"";"";"4";""
"44.00";"Vagotomía, neom";"";"";"";"";"4";""
"44.01";"Vagotomía troncular";"";"";"";"";"4";""
"44.02";"Vagotomía supraselectiva";"";"";"";"";"4";""
"44.03";"Otra vagotomía selectiva";"";"";"";"";"4";""
"44.11";"Gastroscopia transabdominal";"";"";"";"";"4";""
"44.12";"Gastroscopia a traves de estoma artificial";"";"";"";"";"4";""
"44.13";"Otra gastroscopia";"";"";"";"";"4";""
"44.14";"Biop.cerr.de estom.[endoscopica]";"";"";"";"";"4";""
"44.15";"Biopsia abierta del estomago";"";"";"";"";"4";""
"44.19";"Otros procedimientos diagnosticos sobre estomago";"";"";"";"";"4";""
"44.21";"Dilatación de piloro mediante incisión";"";"";"";"";"4";""
"44.22";"Dilatación endoscopica de piloro";"";"";"";"";"4";""
"44.29";"Otra piloroplastia";"";"";"";"";"4";""
"44.31";"Derivación gastrica proximal";"";"";"";"";"4";""
"44.39";"Otra gastroenterostomía";"";"";"";"";"4";""
"44.40";"Sutura de ulcera peptica n. E. O. M.";"";"";"";"";"4";""
"44.41";"Sutura de ulcera gastrica";"";"";"";"";"4";""
"44.42";"Sutura de ulcera duodenal";"";"";"";"";"4";""
"44.43";"Control endoscopico de hemorragia gastrica o duodenal";"";"";"";"";"4";""
"44.44";"Embolización transcateter por hemorragia gastrica o duodenal";"";"";"";"";"4";""
"44.49";"Otro control de hemorragia de estomago o duodeno";"";"";"";"";"4";""
"44.50";"Revisión de anastomosis gastrica";"";"";"";"";"4";""
"44.61";"Sutura de desgarro del estomago";"";"";"";"";"4";""
"44.62";"Cierre de gastrostomía";"";"";"";"";"4";""
"44.63";"Cierre de otra fistula gastrica";"";"";"";"";"4";""
"44.64";"Gastropexia";"";"";"";"";"4";""
"44.65";"Esofagogastroplastia";"";"";"";"";"4";""
"44.66";"Otro proc.para creación de competencia de esfint.esogicogast";"";"";"";"";"4";""
"44.69";"Otra reparación de estomago ncoc";"";"";"";"";"4";""
"44.91";"Ligadura de varices gastricas";"";"";"";"";"4";""
"44.92";"Manipulación intraoperatoria del estomago";"";"";"";"";"4";""
"44.93";"Inserción de burbuja gastrica (balon)";"";"";"";"";"4";""
"44.94";"Extracción de burbuja gastrica (balon)";"";"";"";"";"4";""
"44.99";"Otra operación sobre estomago ncoc";"";"";"";"";"4";""
"45.00";"Incisión de intestino, n. E. O. M.";"";"";"";"";"4";""
"45.01";"Incisión de duodeno";"";"";"";"";"4";""
"45.02";"Otra incisión de intestino delgado";"";"";"";"";"4";""
"45.03";"Incisión de intestino grueso";"";"";"";"";"4";""
"45.11";"Endoscopia transabdominal de intestino delgado";"";"";"";"";"4";""
"45.12";"Endoscopia de intestino delgado a traves de estoma artificia";"";"";"";"";"4";""
"45.13";"Otra endoscopia de intestino delgado";"";"";"";"";"4";""
"45.14";"Biopsia cerrada (endoscopica) de intestino delgado";"";"";"";"";"4";""
"45.15";"Biopsia abierta de intestino delgado";"";"";"";"";"4";""
"45.16";"Esofagogastroduodenoscopia [egd] con biopsia cerrada";"";"";"";"";"4";""
"45.19";"Otros procedimientos diagnosticos sobre intestino delgado";"";"";"";"";"4";""
"45.21";"Endoscopia transabdominal de intestino grueso";"";"";"";"";"4";""
"45.22";"Endoscopia de intestino grueso a traves de estoma artificial";"";"";"";"";"4";""
"45.23";"Colonoscopia";"";"";"";"";"4";""
"45.24";"Sigmoidoscopia flexible";"";"";"";"";"4";""
"45.25";"Biopsia cerrada (endoscopica) del intestino grueso";"";"";"";"";"4";""
"45.26";"Biopsia abierta de intestino grueso";"";"";"";"";"4";""
"45.27";"Biopsia intestinal, sitio no especificado";"";"";"";"";"4";""
"45.28";"Otros procedimientos diagnosticos sobre intestino grueso";"";"";"";"";"4";""
"45.29";"Otros proc.diag. Sobre intestino, sitio no especificado";"";"";"";"";"4";""
"45.30";"Escisión o destrucción endoscopica de lesión de duodeno";"";"";"";"";"4";""
"45.31";"Otra escisión local de lesión de duodeno";"";"";"";"";"4";""
"45.32";"Otra eliminación o escisión de lesión de duodeno";"";"";"";"";"4";""
"45.33";"Escison local de lesión o tej.de intest.delgado,salvo duoden";"";"";"";"";"4";""
"45.34";"Otra elimin.o exeresis de lesión de int.delgado,salvo duoden";"";"";"";"";"4";""
"45.41";"Escisión local de lesión o tejido de intestino grueso";"";"";"";"";"4";""
"45.42";"Polipectomía endoscopica del intestino grueso";"";"";"";"";"4";""
"45.43";"Destrucción endoscopica de otra lesión o tej.de intes.grueso";"";"";"";"";"4";""
"45.49";"Otra eliminación o exeresis de lesión de intestino grueso";"";"";"";"";"4";""
"45.50";"Aislamiento de segmento intestinal, n. E. O. M.";"";"";"";"";"4";""
"45.51";"Aislamiento de segmento de intestino delgado";"";"";"";"";"4";""
"45.52";"Aislamiento de segmento de intestino grueso";"";"";"";"";"4";""
"45.61";"Resección segmentaria multiple de intestino delgado";"";"";"";"";"4";""
"45.62";"Otra resección parcial de intestino delgado";"";"";"";"";"4";""
"45.63";"Resección total de intestino delgado";"";"";"";"";"4";""
"45.71";"Resección segmentaria multiple de intestino grueso";"";"";"";"";"4";""
"45.72";"Cecectomía";"";"";"";"";"4";""
"45.73";"Hemicolectomía derecha";"";"";"";"";"4";""
"45.74";"Resección de colon transversal";"";"";"";"";"4";""
"45.75";"Hemicolectomía izquierda";"";"";"";"";"4";""
"45.76";"Sigmoidectomía";"";"";"";"";"4";""
"45.79";"Otra escisión parcial de intestino grueso";"";"";"";"";"4";""
"45.80";"Colectomía intraabdominal total";"";"";"";"";"4";""
"45.90";"Anastomosis intestinal, n. E. O. M.";"";"";"";"";"4";""
"45.91";"Anastomosis de intestino delgado a intestino delgado";"";"";"";"";"4";""
"45.92";"Anastomosis de intestino delgado al muñon rectal";"";"";"";"";"4";""
"45.93";"Otra anastomosis de intestino delgado a intestino grueso";"";"";"";"";"4";""
