"5-343.x";":  Sonstige";;;;"B";"4";
"5-343.y";":  N.n.bez.";;;;"B";"4";
"5-344";"Pleurektomie";;"Exkl.:    Pleurektomie im Rahmen von Lungenresektion oder in Kombination mit Pneum(on)ektomie (5-324 ff.)";;"B";"3";
"5-344.0";": Dekortikation der Lunge [Resektion der viszeralen Pleura], offen chirurgisch";;"Exkl.:    Pleurodese mit Dekortikation (5-345.1)";;"B";"4";
"5-344.1";": Pleurektomie, partiell, offen chirurgisch";;;;"B";"4";
"5-344.2";": Pleurektomie, total, offen chirurgisch";;;;"B";"4";
"5-344.3";": Dekortikation der Lunge [Resektion der viszeralen Pleura], thorakoskopisch";;"Exkl.:    Pleurodese mit Dekortikation (5-345.4)";;"B";"4";
"5-344.4";": Pleurektomie, partiell, thorakoskopisch";;;;"B";"4";
"5-344.5";": Pleurektomie, total, thorakoskopisch";;;;"B";"4";
"5-344.x";": Sonstige";;;;"B";"4";
"5-344.y";": N.n.bez.";;;;"B";"4";
"5-345";"Pleurodese [Verödung des Pleuraspaltes]";;;;"B";"3";
"5-345.0";": Ohne Dekortikation, offen chirurgisch";;;;"B";"4";
"5-345.1";": Mit Dekortikation, offen chirurgisch";;;;"B";"4";
"5-345.2";": Durch Poudrage, offen chirurgisch";;;;"B";"4";
"5-345.3";": Ohne Dekortikation, thorakoskopisch";;;;"B";"4";
"5-345.4";": Mit Dekortikation, thorakoskopisch";;;;"B";"4";
"5-345.5";": Durch Poudrage, thorakoskopisch";;;;"B";"4";
"5-345.6";": Durch Instillation";;;;"B";"4";
"5-345.x";": Sonstige";;;;"B";"4";
"5-345.y";": N.n.bez.";;;;"B";"4";
"5-346";"Plastische Rekonstruktion der Brustwand";;;"Hinweis:  Eine durchgeführte Osteosynthese ist gesondert zu kodieren (5-786)";"B";"3";
"5-346.0";": Naht (nach Verletzung), offen chirurgisch";;;;"B";"4";
"5-346.1";": Naht (nach Verletzung), thorakoskopisch";;;;"B";"4";
"5-346.2";": Verschluß einer Fistel, offen chirurgisch";;;;"B";"4";
"5-346.3";": Verschluß einer Fistel, thorakoskopisch";;;;"B";"4";
"5-346.4";": Sekundärer Verschluß einer Thorakotomie";;;;"B";"4";
"5-346.5";": Stabilisierung der Thoraxwand, offen chirurgisch";"Inkl.:    Operation bei Rippenserienfraktur mit instabilem Thorax<br>Frakturosteosynthese";;;"B";"4";
"5-346.6";": Resektion am knöchernen Thorax mit Rekonstruktion";;;;"B";"4";
"5-346.60";": Partielle Resektion, Rippe";;;;"B";"5";
"5-346.61";": Partielle Resektion, Sternum";;;;"B";"5";
"5-346.62";": Komplette Resektion, Rippe";;;;"B";"5";
"5-346.63";": Komplette Resektion, Sternum";;;;"B";"5";
"5-346.6x";": Sonstige";;;;"B";"5";
"5-346.6y";": N.n.bez.";;;;"B";"5";
"5-346.7";": Knochenplastik und Knochentransplantation";;;;"B";"4";
"5-346.8";": Brustwandteilresektion mit plastischer Deckung";;;;"B";"4";
"5-346.9";": Thorakoplastik";;;;"B";"4";
"5-346.90";": Partiell";;;;"B";"5";
"5-346.91";": Komplett";;;;"B";"5";
"5-346.9y";": N.n.bez.";;;;"B";"5";
"5-346.a";": Korrektur einer Brustkorbdeformität";;;;"B";"4";
"5-346.a0";": Trichterbrust";;;;"B";"5";
"5-346.a1";": Trichterbrust, mit subkutaner Prothese";;;;"B";"5";
"5-346.a2";": Hühnerbrust";;;;"B";"5";
"5-346.ax";": Sonstige";;;;"B";"5";
"5-346.ay";": N.n.bez.";;;;"B";"5";
"5-346.x";": Sonstige";;;;"B";"4";
"5-346.y";": N.n.bez.";;;;"B";"4";
"5-347";"Operationen am Zwerchfell";;"Exkl.:    Verschluß einer Hernia diaphragmatica (5-538)";;"B";"3";
"5-347.0";": Inzision (Zwerchfellspaltung)";;;;"B";"4";
"5-347.1";": Naht (nach Verletzung), offen chirurgisch";;;;"B";"4";
"5-347.2";": Naht (nach Verletzung), thorakoskopisch";;;;"B";"4";
"5-347.3";": Exzision von erkranktem Gewebe";;;;"B";"4";
"5-347.4";": Zwerchfellplastik, partiell";"Inkl.:    Zwerchfellraffung";;;"B";"4";
"5-347.5";": Zwerchfellplastik, komplett";;;;"B";"4";
"5-347.6";": Implantation eines Zwerchfellschrittmachers";;;;"B";"4";
"5-347.x";": Sonstige";;;;"B";"4";
"5-347.y";": N.n.bez.";;;;"B";"4";
"5-349";"Andere Operationen am Thorax";;"Exkl.:    Diagnostische Pleurapunktion (1-844)<br>Therapeutische Pleurapunktion (8-152.1)";;"B";"3";
"5-349.0";": Offene Reposition einer Sternumfraktur";"Inkl.:    Frakturosteosynthese";;;"B";"4";
"5-349.1";": Sequesterotomie an Rippe oder Sternum";"Inkl.:    Debridement<br>Entfernung eines Sequesters";;;"B";"4";
"5-349.2";": Sequesterotomie an Rippe oder Sternum mit Einlegen eines Medikamententrägers";;;;"B";"4";
"5-349.3";": Entfernung von Osteosynthesematerial";;"Exkl.:    Entfernung von Osteosynthesematerial an der Wirbelsäule   (5-839.0)";;"B";"4";
"5-349.x";": Sonstige";;;;"B";"4";
"5-349.y";": N.n.bez.";;;;"B";"4";
"5-35...5-37";"Operationen am Herzen";;"Exkl.:    Perkutan-transluminale Gefäßintervention (8-836)<br>Perkutan-transluminale Koronarangioplastie (8-837.0,  8-837.1)<br>Shuntoperationen zwischen großem und kleinem Kreislauf  (5-390)";"Hinweis:  Die Anwendung mikrochirurgischer Technik ist, sofern nicht als eigener Kode angegeben, zusätzlich zu kodieren (5-984)<br>Die Anwendung von Lasertechnik ist, sofern nicht als eigener Kode angegeben, zusätzlich zu kodieren  (5-985)<br>Anwendung von minimalinvasiver Technik ist, sofern nicht als eigener Kode angegeben, zusätzlich zu kodieren (5-986)<br>Die Anwendung eines OP-Roboters ist, sofern nicht als eigener Kode angegeben, zusätzlich zu kodieren  (5-987)<br>Die Anwendung eines Navigationssystems ist, sofern nicht als eigener Kode angegeben, zusätzlich zu kodieren (5-988)<br>Die Durchführung der Operation im Rahmen der Versorgung einer Mehrfachverletzung ist zusätzlich zu kodieren  (5-981)<br>Die Durchführung der Operation im Rahmen der Versorgung eines Polytraumas ist zusätzlich zu kodieren  (5-982)<br>Die Durchführung einer Reoperation ist, sofern nicht als eigener Kode angegeben, zusätzlich zu kodieren  (5-983)<br>Der vorzeitige Abbruch einer Operation ist zusätzlich zu kodieren (5-995)";"B";"1";
"5-35";"Operationen an Klappen und Septen des Herzens und herznaher Gefäße";;;"Hinweis:  Die Anwendung der Herz-Lungen-Maschine ist, sofern nicht im Kode enthalten, zusätzlich zu kodieren  (8-851)";"B";"2";
"5-350";"Valvulotomie";;"Exkl.:    Valvulotomie bei kongenitalen Klappenanomalien  (5-358)<br>Valvulotomie im Rahmen einer Totalkorrektur einer Tetralogie nach Fallot (5-359.0)";"Hinweis:  Die Anwendung der Herz-Lungen-Maschine ist für die offene Valvulotomie im Kode enthalten";"B";"3";
"5-350.0";": Aortenklappe, geschlossen";;;;"B";"4";
"5-350.1";": Aortenklappe, offen";;;;"B";"4";
"5-350.2";": Mitralklappe, geschlossen";;;;"B";"4";
"5-350.3";": Mitralklappe, offen";;;;"B";"4";
"5-350.4";": Pulmonalklappe, geschlossen";;;;"B";"4";
"5-350.5";": Pulmonalklappe, offen";;;;"B";"4";
"5-350.6";": Trikuspidalklappe, geschlossen";;;;"B";"4";
"5-350.7";": Trikuspidalklappe, offen";;;;"B";"4";
"5-350.x";": Sonstige";;;;"B";"4";
"5-350.y";": N.n.bez.";;;;"B";"4";
"5-351";"Ersatz von Herzklappen durch Prothese";;;"Hinweis:  Die Anwendung der Herz-Lungen-Maschine ist im Kode enthalten<br>Eine gleichzeitig durchgeführte Valvuloplastik ist gesondert zu kodieren (5-353)<br>Bei Ersatz mehrerer Herzklappen ist jede Klappe einzeln zu kodieren<br>Hinweis:  Die Art des Transplantates ist in der 6. Stelle nach folgender Liste zu kodieren:<br>1   Durch Allotransplantat<br>2   Durch Xenotransplantat (Bioprothese)<br>3   Durch Xenotransplantat stentless<br>4   Durch Kunstprothese<br>x   Sonstige<br>y   N.n.bez.";"B";"3";
"5-351.0";": Aortenklappe";;;;"B";"4";
"5-351.01";": Durch Allotransplantat";;;;"B";"5";
"5-351.02";": Durch Xenotransplantat (Bioprothese)";;;;"B";"5";
"5-351.03";": Durch Xenotransplantat stentless";;;;"B";"5";
"5-351.04";": Durch Kunstprothese";;;;"B";"5";
"5-351.0x";": Sonstige";;;;"B";"5";
"5-351.0y";": N.n.bez.";;;;"B";"5";
"5-351.1";": Mitralklappe, offen chirurgisch";;;;"B";"4";
"5-351.11";": Durch Allotransplantat";;;;"B";"5";
"5-351.12";": Durch Xenotransplantat (Bioprothese)";;;;"B";"5";
"5-351.13";": Durch Xenotransplantat stentless";;;;"B";"5";
"5-351.14";": Durch Kunstprothese";;;;"B";"5";
"5-351.1x";": Sonstige";;;;"B";"5";
"5-351.1y";": N.n.bez.";;;;"B";"5";
"5-351.2";": Mitralklappe, thorakoskopisch";;;;"B";"4";
"5-351.21";": Durch Allotransplantat";;;;"B";"5";
"5-351.22";": Durch Xenotransplantat (Bioprothese)";;;;"B";"5";
"5-351.23";": Durch Xenotransplantat stentless";;;;"B";"5";
"5-351.24";": Durch Kunstprothese";;;;"B";"5";
"5-351.2x";": Sonstige";;;;"B";"5";
"5-351.2y";": N.n.bez.";;;;"B";"5";
"5-351.3";": Pulmonalklappe";;;;"B";"4";
"5-351.31";": Durch Allotransplantat";;;;"B";"5";
"5-351.32";": Durch Xenotransplantat (Bioprothese)";;;;"B";"5";
"5-351.33";": Durch Xenotransplantat stentless";;;;"B";"5";
"5-351.34";": Durch Kunstprothese";;;;"B";"5";
"5-351.3x";": Sonstige";;;;"B";"5";
"5-351.3y";": N.n.bez.";;;;"B";"5";
"5-351.4";": Trikuspidalklappe";;;;"B";"4";
"5-351.41";": Durch Allotransplantat";;;;"B";"5";
"5-351.42";": Durch Xenotransplantat (Bioprothese)";;;;"B";"5";
"5-351.43";": Durch Xenotransplantat stentless";;;;"B";"5";
"5-351.44";": Durch Kunstprothese";;;;"B";"5";
"5-351.4x";": Sonstige";;;;"B";"5";
"5-351.4y";": N.n.bez.";;;;"B";"5";
"5-351.x";": Sonstige";;;;"B";"4";
"5-351.x1";": Durch Allotransplantat";;;;"B";"5";
"5-351.x2";": Durch Xenotransplantat (Bioprothese)";;;;"B";"5";
"5-351.x3";": Durch Xenotransplantat stentless";;;;"B";"5";
"5-351.x4";": Durch Kunstprothese";;;;"B";"5";
"5-351.xx";": Sonstige";;;;"B";"5";
"5-351.xy";": N.n.bez.";;;;"B";"5";
"5-351.y";": N.n.bez.";;;;"B";"4";
"5-352";"Wechsel von Herzklappen";;;"Hinweis:  Die Anwendung der Herz-Lungen-Maschine ist im Kode enthalten<br>Hinweis:  Die Art des Wechsels ist in der 6. Stelle nach folgender Liste zu kodieren:<br>0   Xenotransplantat durch Kunstprothese<br>1   Kunstprothese durch Xenotransplantat<br>2   Kunstprothese durch Kunstprothese<br>3   Xenotransplantat durch Xenotransplantat<br>x   Sonstige<br>y   N.n.bez.";"B";"3";
"5-352.0";": Aortenklappe";;;;"B";"4";
"5-352.00";": Xenotransplantat durch Kunstprothese";;;;"B";"5";
"5-352.01";": Kunstprothese durch Xenotransplantat";;;;"B";"5";
"5-352.02";": Kunstprothese durch Kunstprothese";;;;"B";"5";
"5-352.03";": Xenotransplantat durch Xenotransplantat";;;;"B";"5";
"5-352.0x";": Sonstige";;;;"B";"5";
"5-352.0y";": N.n.bez.";;;;"B";"5";
"5-352.1";": Mitralklappe";;;;"B";"4";
"5-352.10";": Xenotransplantat durch Kunstprothese";;;;"B";"5";
"5-352.11";": Kunstprothese durch Xenotransplantat";;;;"B";"5";
"5-352.12";": Kunstprothese durch Kunstprothese";;;;"B";"5";
"5-352.13";": Xenotransplantat durch Xenotransplantat";;;;"B";"5";
"5-352.1x";": Sonstige";;;;"B";"5";
"5-352.1y";": N.n.bez.";;;;"B";"5";
"5-352.2";": Pulmonalklappe";;;;"B";"4";
"5-352.20";": Xenotransplantat durch Kunstprothese";;;;"B";"5";
"5-352.21";": Kunstprothese durch Xenotransplantat";;;;"B";"5";
"5-352.22";": Kunstprothese durch Kunstprothese";;;;"B";"5";
"5-352.23";": Xenotransplantat durch Xenotransplantat";;;;"B";"5";
"5-352.2x";": Sonstige";;;;"B";"5";
"5-352.2y";": N.n.bez.";;;;"B";"5";
"5-352.3";": Trikuspidalklappe";;;;"B";"4";
"5-352.30";": Xenotransplantat durch Kunstprothese";;;;"B";"5";
"5-352.31";": Kunstprothese durch Xenotransplantat";;;;"B";"5";
"5-352.32";": Kunstprothese durch Kunstprothese";;;;"B";"5";
"5-352.33";": Xenotransplantat durch Xenotransplantat";;;;"B";"5";
"5-352.3x";": Sonstige";;;;"B";"5";
"5-352.3y";": N.n.bez.";;;;"B";"5";
"5-352.y";": N.n.bez.";;;;"B";"4";
"5-353";"Valvuloplastik";;"Exkl.:    Valvuloplastik bei kongenitalen Klappenanomalien  (5-358)";"Hinweis:  Die Anwendung der Herz-Lungen-Maschine ist im Kode enthalten<br>Ein gleichzeitig durchgeführter Herzklappenersatz ist gesondert zu kodieren (5-351)";"B";"3";
"5-353.0";": Aortenklappenraffung";;;;"B";"4";
"5-353.1";": Mitralklappe, Anuloplastik";;;;"B";"4";
"5-353.2";": Mitralklappe, Segelrekonstruktion";;;;"B";"4";
"5-353.3";": Pulmonalklappe, Anuloplastik";;;;"B";"4";
"5-353.4";": Trikuspidalklappe, Anuloplastik";;;;"B";"4";
"5-353.5";": Trikuspidalklappe, Segelrekonstruktion";;;;"B";"4";
"5-353.x";": Sonstige";;;;"B";"4";
"5-353.y";": N.n.bez.";;;;"B";"4";
"5-354";"Andere Operationen an Herzklappen";;;"Hinweis:  Die Anwendung der Herz-Lungen-Maschine ist im Kode enthalten";"B";"3";
"5-354.0";": Aortenklappe";;;;"B";"4";
"5-354.01";": Exploration (mit Thrombektomie)";;;;"B";"5";
"5-354.02";": Subvalvuläre fibröse Resektion";;;;"B";"5";
"5-354.03";": Subvalvuläre muskuläre Resektion";;;;"B";"5";
"5-354.04";": Supravalvuläre Resektion";;;;"B";"5";
"5-354.05";": Prothesenrefixation";;;;"B";"5";
"5-354.06";": Entkalkung";;;;"B";"5";
"5-354.07";": Implantation klappentragende Gefäßprothese";;;;"B";"5";
"5-354.0x";": Sonstige";;;;"B";"5";
"5-354.0y";": N.n.bez.";;;;"B";"5";
"5-354.1";": Mitralklappe";;;;"B";"4";
"5-354.11";": Exploration (mit Thrombektomie)";;;;"B";"5";
"5-354.12";": Rekonstruktion Chordae tendineae und Papillarmuskeln";;;;"B";"5";
"5-354.13";": Prothesenrefixation";;;;"B";"5";
"5-354.14";": Entkalkung";;;;"B";"5";
"5-354.1x";": Sonstige";;;;"B";"5";
"5-354.1y";": N.n.bez.";;;;"B";"5";
"5-354.2";": Pulmonalklappe";;;;"B";"4";
"5-354.21";": Exploration (mit Thrombektomie)";;;;"B";"5";
"5-354.22";": Subvalvuläre fibröse Resektion";;;;"B";"5";
"5-354.23";": Subvalvuläre muskuläre Resektion";;;;"B";"5";
"5-354.24";": Supravalvuläre Resektion";;;;"B";"5";
"5-354.25";": Prothesenrefixation";;;;"B";"5";
"5-354.26";": Entkalkung";;;;"B";"5";
"5-354.27";": Implantation klappentragende Gefäßprothese";;;;"B";"5";
"5-354.2x";": Sonstige";;;;"B";"5";
"5-354.2y";": N.n.bez.";;;;"B";"5";
"5-354.3";": Trikuspidalklappe";;;;"B";"4";
"5-354.31";": Exploration (mit Thrombektomie)";;;;"B";"5";
"5-354.32";": Rekonstruktion Chordae tendineae und Papillarmuskeln";;;;"B";"5";
"5-354.33";": Prothesenrefixation";;;;"B";"5";
"5-354.34";": Entkalkung";;;;"B";"5";
"5-354.3x";": Sonstige";;;;"B";"5";
"5-354.3y";": N.n.bez.";;;;"B";"5";
"5-354.x";": Sonstige";;;;"B";"4";
"5-354.y";": N.n.bez.";;;;"B";"4";
"5-355";"Herstellung und Vergrößerung eines Septumdefektes des Herzens";;;"Hinweis:  Die Anwendung der Herz-Lungen-Maschine ist im Kode enthalten";"B";"3";
"5-355.0";":  Vergrößerung eines bestehenden Septumdefektes";;;;"B";"4";
"5-355.1";":  Herstellung eines Septumdefektes (Blalock-Hanlon)";;;;"B";"4";
"5-355.x";":  Sonstige";;;;"B";"4";
"5-355.y";":  N.n.bez.";;;;"B";"4";
"5-356";"Plastische Rekonstruktion des Herzseptums (bei angeborenen Herzfehlern)";;"Exkl.:    Verschluß eines erworbenen Septumdefektes (5-374.6)<br>Verschluß eines Septumdefektes im Rahmen einer Fallot-Korrektur (5-359.0)";"Hinweis:  Die Anwendung der Herz-Lungen-Maschine ist im Kode enthalten";"B";"3";
"5-356.0";": Vorhofseptumdefekt, Verschluß n.n.bez.";;;;"B";"4";
"5-356.1";": Vorhofseptumdefekt, Verschluß partiell";;;;"B";"4";
"5-356.2";": Vorhofseptumdefekt, Verschluß total";;;;"B";"4";
"5-356.3";": Ventrikelseptumdefekt, Verschluß n.n.bez.";;;;"B";"4";
"5-356.4";": Ventrikelseptumdefekt, Verschluß partiell";;;;"B";"4";
"5-356.5";": Ventrikelseptumdefekt, Verschluß total";;;;"B";"4";
"5-356.6";": Atrioventrikulärer Defekt, Verschluß n.n.bez.";;;;"B";"4";
"5-356.7";": Atrioventrikulärer Defekt, Verschluß partiell";;;;"B";"4";
"5-356.8";": Atrioventrikulärer Defekt, Verschluß total";;;;"B";"4";
"5-356.x";": Sonstige";;;;"B";"4";
"5-356.y";": N.n.bez.";;;;"B";"4";
"5-357";"Operationen bei kongenitalen Gefäßanomalien";;;;"B";"3";
"5-357.0";": Ductus arteriosus apertus (Botalli)";;;;"B";"4";
"5-357.1";":  Aortenisthmus(stenose)";;;;"B";"4";
"5-357.2";": A. lusoria";;;;"B";"4";
"5-357.3";": A. pulmonalis (Schlingen)";;"Exkl.:    Shuntoperationen zwischen großem und kleinem Kreislauf   (5-390)";;"B";"4";
"5-357.4";": V. cava";;;;"B";"4";
"5-357.5";": V. pulmonalis";;;;"B";"4";
"5-357.6";": Koronargefäße";"Inkl.:    Inzision einer koronaren Muskelbrücke<br>Korrektur von fehlmündenden Koronararterien";;;"B";"4";
"5-357.7";": Unterbrochener Aortenbogen";;;;"B";"4";
"5-357.8";": Kollateralgefäße, Unifokalisierung";;;;"B";"4";
"5-357.x";": Sonstige";;;;"B";"4";
"5-357.y";": N.n.bez.";;;;"B";"4";
"5-358";"Operationen bei kongenitalen Klappenanomalien des Herzens";;"Exkl.:    Operationen im Rahmen einer Fallot-Korrektur (5-359.0)";"Hinweis:<br>Hinweis:  Die Art der Operation ist an der 6. Stelle wie folgt zu kodieren:<br>0   Klappenrekonstruktion<br>1   Klappenersatz durch Allotransplantat<br>2   Klappenersatz durch Xenotransplantat (Bioprothese)<br>3   Klappenersatz durch Xenotransplantat stentless<br>4   Klappenersatz durch Kunstprothese<br>5   Klappenersatz durch klappentragendes Conduit<br>6   Klappenersatz durch Autotransplantat und Allotransplantat (Ross-Operation)<br>7   Klappenersatz durch Autotransplantat und Allotransplantat mit Erweiterungsplastik des linksventrikulären Ausflußtraktes (Ross-Konno-Operation)<br>x   Sonstige<br>y   N.n.bez.";"B";"3";
"5-358.0";":  Aortenklappe";;;;"B";"4";
"5-358.00";": Klappenrekonstruktion";;;;"B";"5";
"5-358.01";": Klappenersatz durch Allotransplantat";;;;"B";"5";
"5-358.02";": Klappenersatz durch Xenotransplantat (Bioprothese)";;;;"B";"5";
"5-358.03";": Klappenersatz durch Xenotransplantat stentless";;;;"B";"5";
"5-358.04";": Klappenersatz durch Kunstprothese";;;;"B";"5";
"5-358.05";": Klappenersatz durch klappentragendes Conduit";;;;"B";"5";
"5-358.06";": Klappenersatz durch Autotransplantat und Allotransplantat (Ross-Operation)";;;;"B";"5";
"5-358.07";": Klappenersatz durch Autotransplantat und Allotransplantat mit Erweiterungsplastik des linksventrikulären Ausflußtraktes (Ross-Konno-Operation)";;;;"B";"5";
"5-358.0x";": Sonstige";;;;"B";"5";
"5-358.0y";": N.n.bez.";;;;"B";"5";
"5-358.1";":  Mitralklappe";;;;"B";"4";
"5-358.10";": Klappenrekonstruktion";;;;"B";"5";
"5-358.11";": Klappenersatz durch Allotransplantat";;;;"B";"5";
"5-358.12";": Klappenersatz durch Xenotransplantat (Bioprothese)";;;;"B";"5";
"5-358.13";": Klappenersatz durch Xenotransplantat stentless";;;;"B";"5";
"5-358.14";": Klappenersatz durch Kunstprothese";;;;"B";"5";
"5-358.15";": Klappenersatz durch klappentragendes Conduit";;;;"B";"5";
"5-358.16";": Klappenersatz durch Autotransplantat und Allotransplantat (Ross-Operation)";;;;"B";"5";
"5-358.17";": Klappenersatz durch Autotransplantat und Allotransplantat mit Erweiterungsplastik des linksventrikulären Ausflußtraktes (Ross-Konno-Operation)";;;;"B";"5";
"5-358.1x";": Sonstige";;;;"B";"5";
"5-358.1y";": N.n.bez.";;;;"B";"5";
"5-358.2";":  Pulmonalklappe";;;;"B";"4";
"5-358.20";": Klappenrekonstruktion";;;;"B";"5";
"5-358.21";": Klappenersatz durch Allotransplantat";;;;"B";"5";
"5-358.22";": Klappenersatz durch Xenotransplantat (Bioprothese)";;;;"B";"5";
"5-358.23";": Klappenersatz durch Xenotransplantat stentless";;;;"B";"5";
"5-358.24";": Klappenersatz durch Kunstprothese";;;;"B";"5";
"5-358.25";": Klappenersatz durch klappentragendes Conduit";;;;"B";"5";
"5-358.26";": Klappenersatz durch Autotransplantat und Allotransplantat (Ross-Operation)";;;;"B";"5";
"5-358.27";": Klappenersatz durch Autotransplantat und Allotransplantat mit Erweiterungsplastik des linksventrikulären Ausflußtraktes (Ross-Konno-Operation)";;;;"B";"5";
"5-358.2x";": Sonstige";;;;"B";"5";
"5-358.2y";": N.n.bez.";;;;"B";"5";
"5-358.3";":  Trikuspidalklappe";;;;"B";"4";
"5-358.30";": Klappenrekonstruktion";;;;"B";"5";
"5-358.31";": Klappenersatz durch Allotransplantat";;;;"B";"5";
"5-358.32";": Klappenersatz durch Xenotransplantat (Bioprothese)";;;;"B";"5";
"5-358.33";": Klappenersatz durch Xenotransplantat stentless";;;;"B";"5";
"5-358.34";": Klappenersatz durch Kunstprothese";;;;"B";"5";
"5-358.35";": Klappenersatz durch klappentragendes Conduit";;;;"B";"5";
"5-358.36";": Klappenersatz durch Autotransplantat und Allotransplantat (Ross-Operation)";;;;"B";"5";
"5-358.37";": Klappenersatz durch Autotransplantat und Allotransplantat mit Erweiterungsplastik des linksventrikulären Ausflußtraktes (Ross-Konno-Operation)";;;;"B";"5";
"5-358.3x";": Sonstige";;;;"B";"5";
"5-358.3y";": N.n.bez.";;;;"B";"5";
"5-358.4";":  AV-Klappe";;;;"B";"4";
"5-358.40";": Klappenrekonstruktion";;;;"B";"5";
"5-358.41";": Klappenersatz durch Allotransplantat";;;;"B";"5";
"5-358.42";": Klappenersatz durch Xenotransplantat (Bioprothese)";;;;"B";"5";
"5-358.43";": Klappenersatz durch Xenotransplantat stentless";;;;"B";"5";
"5-358.44";": Klappenersatz durch Kunstprothese";;;;"B";"5";
"5-358.45";": Klappenersatz durch klappentragendes Conduit";;;;"B";"5";
"5-358.46";": Klappenersatz durch Autotransplantat und Allotransplantat (Ross-Operation)";;;;"B";"5";
"5-358.47";": Klappenersatz durch Autotransplantat und Allotransplantat mit Erweiterungsplastik des linksventrikulären Ausflußtraktes (Ross-Konno-Operation)";;;;"B";"5";
"5-358.4x";": Sonstige";;;;"B";"5";
"5-358.4y";": N.n.bez.";;;;"B";"5";
"5-358.5";":  Truncusklappe";;;;"B";"4";
"5-358.50";": Klappenrekonstruktion";;;;"B";"5";
"5-358.51";": Klappenersatz durch Allotransplantat";;;;"B";"5";
"5-358.52";": Klappenersatz durch Xenotransplantat (Bioprothese)";;;;"B";"5";
"5-358.53";": Klappenersatz durch Xenotransplantat stentless";;;;"B";"5";
"5-358.54";": Klappenersatz durch Kunstprothese";;;;"B";"5";
"5-358.55";": Klappenersatz durch klappentragendes Conduit";;;;"B";"5";
"5-358.56";": Klappenersatz durch Autotransplantat und Allotransplantat (Ross-Operation)";;;;"B";"5";
"5-358.57";": Klappenersatz durch Autotransplantat und Allotransplantat mit Erweiterungsplastik des linksventrikulären Ausflußtraktes (Ross-Konno-Operation)";;;;"B";"5";
"5-358.5x";": Sonstige";;;;"B";"5";
"5-358.5y";": N.n.bez.";;;;"B";"5";
"5-358.y";":  N.n.bez.";;;;"B";"4";
"5-359";"Andere Operationen am Herzen bei kongenitalen Anomalien";;;;"B";"3";
"5-359.0";":  Totalkorrektur einer Tetralogie nach Fallot";;;;"B";"4";
"5-359.1";":  Korrektur einer Transposition der großen Arterien (TGA)";;;;"B";"4";
"5-359.10";": Atriale Switch-Operation";;;;"B";"5";
"5-359.11";": Arterielle Switch-Operation";;;;"B";"5";
"5-359.12";": Double Switch-Operation";;;;"B";"5";
"5-359.1x";": Sonstige";;;;"B";"5";
"5-359.1y";": N.n.bez.";;;;"B";"5";
"5-359.2";":  Korrektur einer Lungenvenenfehlmündung";;;;"B";"4";
"5-359.20";": Total";;;;"B";"5";
"5-359.21";": Partiell";;;;"B";"5";
"5-359.2y";": N.n.bez.";;;;"B";"5";
"5-359.3";":  Korrektur eines Double-outlet-right-ventricle";;;;"B";"4";
"5-359.30";": Fallot-Typ";;;;"B";"5";
"5-359.31";": Nicht Fallot-Typ";;;;"B";"5";
"5-359.3y";": N.n.bez.";;;;"B";"5";
"5-359.4";":  Korrektur eines Double-outlet-left-ventricle";;;;"B";"4";
"5-359.5";":  Korrektur eines Truncus arteriosus";;;"Hinweis:  Die Korrektur einer Aortenisthmusstenose ist gesondert  zu kodieren (5-357.1)";"B";"4";
"5-359.6";":  Operation an einem funktionell/morphologisch univentrikulären Herzen";;;;"B";"4";
"5-359.60";": Glenn-Operation, unidirektional";;;;"B";"5";
"5-359.61";": Glenn-Operation, bidirektional";;;;"B";"5";
"5-359.62";": Glenn-Operation, bilateral";;;;"B";"5";
"5-359.63";": Fontan-Typ-Operation, intrakardialer Tunnel";;;;"B";"5";
"5-359.64";": Fontan-Typ-Operation, extrakardialer Tunnel";;;;"B";"5";
"5-359.65";": Fontan-Typ-Operation, sonstige";;;;"B";"5";
"5-359.66";": Damus-Kay-Stansel-Operation";;;;"B";"5";
"5-359.67";": Norwood-Typ-Operation";;;;"B";"5";
"5-359.6x";": Sonstige";;;;"B";"5";
"5-359.6y";": N.n.bez.";;;;"B";"5";
"5-359.7";":  Korrektur eines Cor triatriatum";;;;"B";"4";
"5-359.8";":  Korrektur eines Absent Pulmonary Valve Syndrom";;;;"B";"4";
"5-359.x";":  Sonstige";;;;"B";"4";
"5-359.y";":  N.n.bez.";;;;"B";"4";
"5-36";"Operationen an den Koronargefäßen";;"Exkl.:    Operationen bei kongenitalen Gefäßanomalien (5-357)";"Hinweis:  Die Anwendung der Herz-Lungen-Maschine ist, sofern nicht im Kode enthalten, zusätzlich zu kodieren  (8-851)";"B";"2";
"5-360";"Desobliteration (Endarteriektomie) der Koronararterien";"Inkl.:    Laserdesobliteration<br>Offene Ballon-Angioplastie<br>Thrombendarteriektomie (TEA)<br>Anwendung eines Embolieprotektionssystems";"Exkl.:    Perkutan-transluminale Gefäßintervention an Herz, Koronargefäßen (8-837)<br>Perkutan-transluminale Gefäßintervention an Gefäßen des Lungenkreislaufes (8-838)";;"B";"3";
"5-360.0";":  Endarteriektomie, offen chirurgisch";;;;"B";"4";
"5-360.1";":  Endarteriektomie, offen chirurgisch, mit Patch";;;;"B";"4";
