"M48.41";"Vertebranin yorgunluk kirigi, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M48.42";"Vertebranin yorgunluk kirigi, servikal bölge";;;;;;;"4";;;
"M48.43";"Vertebranin yorgunluk kirigi, servikotorasik bölge";;;;;;;"4";;;
"M48.44";"Vertebranin yorgunluk kirigi, torasik bölge";;;;;;;"4";;;
"M48.45";"Vertebranin yorgunluk kirigi, torakolomber bölge";;;;;;;"4";;;
"M48.46";"Vertebranin yorgunluk kirigi, lomber bölge";;;;;;;"4";;;
"M48.47";"Vertebranin yorgunluk kirigi, lumbosakral bölge";;;;;;;"4";;;
"M48.48";"Vertebranin yorgunluk kirigi, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M48.49";"Vertebranin yorgunluk kirigi, yer tanimlanmamis";;;;;;;"4";;;
"M48.5";"Kollabe vertebra, baska yerde siniflanmamis";;;;;;;"4";;;
"M48.50";"Kollabe vertebra, baska yerde siniflanmamis, birden fazla yer, vertebrada";;;;;;;"4";;;
"M48.51";"Kollabe vertebra, baska yerde siniflanmamis, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M48.52";"Kollabe vertebra, baska yerde siniflanmamis, servikal bölge";;;;;;;"4";;;
"M48.53";"Kollabe vertebra, baska yerde siniflanmamis, servikotorasik bölge";;;;;;;"4";;;
"M48.54";"Kollabe vertebra, baska yerde siniflanmamis, torasik bölge";;;;;;;"4";;;
"M48.55";"Kollabe vertebra, baska yerde siniflanmamis, torakolomber bölge";;;;;;;"4";;;
"M48.56";"Kollabe vertebra, baska yerde siniflanmamis, lomber bölge";;;;;;;"4";;;
"M48.57";"Kollabe vertebra, baska yerde siniflanmamis, lumbosakral bölge";;;;;;;"4";;;
"M48.58";"Kollabe vertebra, baska yerde siniflanmamis, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M48.59";"Kollabe vertebra, baska yerde siniflanmamis, yer tanimlanmamis";;;;;;;"4";;;
"M48.8";"Spondilopatiler diger, tanimlanmamis";;;;;;;"4";;;
"M48.80";"Spondilopatiler diger, tanimlanmamis, birden fazla yer, vertebrada";;;;;;;"4";;;
"M48.81";"Spondilopatiler diger, tanimlanmamis, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M48.82";"Spondilopatiler diger, tanimlanmamis, servikal bölge";;;;;;;"4";;;
"M48.83";"Spondilopatiler diger, tanimlanmamis, servikotorasik bölge";;;;;;;"4";;;
"M48.84";"Spondilopatiler diger, tanimlanmamis, torasik bölge";;;;;;;"4";;;
"M48.85";"Spondilopatiler diger, tanimlanmamis, torakolomber bölge";;;;;;;"4";;;
"M48.86";"Spondilopatiler diger, tanimlanmamis, lomber bölge";;;;;;;"4";;;
"M48.87";"Spondilopatiler diger, tanimlanmamis, lumbosakral bölge";;;;;;;"4";;;
"M48.88";"Spondilopatiler diger, tanimlanmamis, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M48.89";"Spondilopatiler diger, tanimlanmamis, yer tanimlanmamis";;;;;;;"4";;;
"M48.9";"Spondilopati, tanimlanmamis";;;;;;;"4";;;
"M48.90";"Spondilopati, tanimlanmamis, birden fazla yer, vertebrada";;;;;;;"4";;;
"M48.91";"Spondilopati, tanimlanmamis, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M48.92";"Spondilopati, tanimlanmamis, servikal bölge";;;;;;;"4";;;
"M48.93";"Spondilopati, tanimlanmamis, servikotorasik bölge";;;;;;;"4";;;
"M48.94";"Spondilopati, tanimlanmamis, torasik bölge";;;;;;;"4";;;
"M48.95";"Spondilopati, tanimlanmamis, torakolomber bölge";;;;;;;"4";;;
"M48.96";"Spondilopati, tanimlanmamis, lomber bölge";;;;;;;"4";;;
"M48.97";"Spondilopati, tanimlanmamis, lumbosakral bölge";;;;;;;"4";;;
"M48.98";"Spondilopati, tanimlanmamis, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M48.99";"Spondilopati, tanimlanmamis, yer tanimlanmamis";;;;;;;"4";;;
"M49*";"Spondilopatiler, baska yerde siniflanmis hastaliklarda";;;;;;;"4";;;
"M49.0*";"Vertebra tüberkülozu (A18.0?)";;;;;;;"4";;;
"M49.00*";"Vertebra tüberkülozu, birden fazla yer, vertebrada  (A18.0?)";;;;;;;"4";;;
"M49.01*";"Vertebra tüberkülozu, oksipito-atlanto-aksial bölge (A18.0?)";;;;;;;"4";;;
"M49.02*";"Vertebra tüberkülozu, servikal bölge (A18.0?)";;;;;;;"4";;;
"M49.03*";"Vertebra tüberkülozu, servikotorasik bölge (A18.0?)";;;;;;;"4";;;
"M49.04*";"Vertebra tüberkülozu, torasik bölge (A18.0?)";;;;;;;"4";;;
"M49.05*";"Vertebra tüberkülozu, torakolomber bölge (A18.0?)";;;;;;;"4";;;
"M49.06*";"Vertebra tüberkülozu, lomber bölge (A18.0?)";;;;;;;"4";;;
"M49.07*";"Vertebra tüberkülozu, lumbosakral bölge (A18.0?)";;;;;;;"4";;;
"M49.08*";"Vertebra tüberkülozu, sakral ve sakrokoksigeal bölge  (A18.0?)";;;;;;;"4";;;
"M49.09*";"Vertebra tüberkülozu, yer tanimlanmamis (A18.0?)";;;;;;;"4";;;
"M49.1*";"Brusella spondiliti,  (A23.-?)";;;;;;;"4";;;
"M49.10*";"Brusella spondiliti, birden fazla yer, vertebrada  (A23.-?)";;;;;;;"4";;;
"M49.11*";"Brusella spondiliti, oksipito-atlanto-aksial bölge (A23.-?)";;;;;;;"4";;;
"M49.12*";"Brusella spondiliti, servikal bölge (A23.-?)";;;;;;;"4";;;
"M49.13*";"Brusella spondiliti, servikotorasik bölge (A23.-?)";;;;;;;"4";;;
"M49.14*";"Brusella spondiliti, torasik bölge (A23.-?)";;;;;;;"4";;;
"M49.15*";"Brusella spondiliti, torakolomber bölge (A23.-?)";;;;;;;"4";;;
"M49.16*";"Brusella spondiliti, lomber bölge (A23.-?)";;;;;;;"4";;;
"M49.17*";"Brusella spondiliti, lumbosakral bölge (A23.-?)";;;;;;;"4";;;
"M49.18*";"Brusella spondiliti, sakral ve sakrokoksigeal bölge (A23.-?)";;;;;;;"4";;;
"M49.19*";"Brusella spondiliti, yer tanimlanmamis (A23.-?)";;;;;;;"4";;;
"M49.2*";"Enterobakteriyel spondilit (A01-A04?)";;;;;;;"4";;;
"M49.20*";"Enterobakteriyel spondilit, birden fazla yer, vertebrada (A01-A04?)";;;;;;;"4";;;
"M49.21*";"Enterobakteriyel spondilit, oksipito-atlanto-aksial bölge (A01-A04?)";;;;;;;"4";;;
"M49.22*";"Enterobakteriyel spondilit, servikal bölge (A01-A04?)";;;;;;;"4";;;
"M49.23*";"Enterobakteriyel spondilit, servikotorasik bölge (A01-A04?)";;;;;;;"4";;;
"M49.24*";"Enterobakteriyel spondilit, torasik bölge (A01-A04?)";;;;;;;"4";;;
"M49.25*";"Enterobakteriyel spondilit, torakolomber bölge (A01-A04?)";;;;;;;"4";;;
"M49.26*";"Enterobakteriyel spondilit, lomber bölge (A01-A04?)";;;;;;;"4";;;
"M49.27*";"Enterobakteriyel spondilit, lumbosakral bölge (A01-A04?)";;;;;;;"4";;;
"M49.28*";"Enterobakteriyel spondilit, sakral ve sakrokoksigeal bölge (A01-A04?)";;;;;;;"4";;;
"M49.29*";"Enterobakteriyel spondilit, yer tanimlanmamis (A01-A04?)";;;;;;;"4";;;
"M49.3*";"Spondilopati, baska yerde siniflanmis enfeksiyöz ve paraziter hastaliklarda";;;;;;;"4";;;
"M49.30*";"Spondilopati, baska yerde siniflanmis enfeksiyöz ve paraziter hastaliklarda, birden fazla yer, vertebrada";;;;;;;"4";;;
"M49.31*";"Spondilopati, baska yerde siniflanmis enfeksiyöz ve paraziter hastaliklarda, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M49.32*";"Spondilopati, baska yerde siniflanmis enfeksiyöz ve paraziter hastaliklarda, servikal bölge";;;;;;;"4";;;
"M49.33*";"Spondilopati, baska yerde siniflanmis enfeksiyöz ve paraziter hastaliklarda, servikotorasik bölge";;;;;;;"4";;;
"M49.34*";"Spondilopati, baska yerde siniflanmis enfeksiyöz ve paraziter hastaliklarda, torasik bölge";;;;;;;"4";;;
"M49.35*";"Spondilopati, baska yerde siniflanmis enfeksiyöz ve paraziter hastaliklarda, torakolomber bölge";;;;;;;"4";;;
"M49.36*";"Spondilopati, baska yerde siniflanmis enfeksiyöz ve paraziter hastaliklarda, lomber bölge";;;;;;;"4";;;
"M49.37*";"Spondilopati, baska yerde siniflanmis enfeksiyöz ve paraziter hastaliklarda, lumbosakral bölge";;;;;;;"4";;;
"M49.38*";"Spondilopati, baska yerde siniflanmis enfeksiyöz ve paraziter hastaliklarda, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M49.39*";"Spondilopati, baska yerde siniflanmis enfeksiyöz ve paraziter hastaliklarda, yer tanimlanmamis";;;;;;;"4";;;
"M49.4*";"Nöropatik spondilopati";;;;;;;"4";;;
"M49.40*";"Nöropatik spondilopati, birden fazla yer, vertebrada";;;;;;;"4";;;
"M49.41*";"Nöropatik spondilopati, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M49.42*";"Nöropatik spondilopati, servikal bölge";;;;;;;"4";;;
"M49.43*";"Nöropatik spondilopati, servikotorasik bölge";;;;;;;"4";;;
"M49.44*";"Nöropatik spondilopati, torasik bölge";;;;;;;"4";;;
"M49.45*";"Nöropatik spondilopati, torakolomber bölge";;;;;;;"4";;;
"M49.46*";"Nöropatik spondilopati, lomber bölge";;;;;;;"4";;;
"M49.47*";"Nöropatik spondilopati, lumbosakral bölge";;;;;;;"4";;;
"M49.48*";"Nöropatik spondilopati, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M49.49*";"Nöropatik spondilopati, yer tanimlanmamis";;;;;;;"4";;;
"M49.5*";"Kollabe vertebra, baska yerde siniflanmis hastaliklarda";;;;;;;"4";;;
"M49.50*";"Kollabe vertebra, baska yerde siniflanmis hastaliklarda, birden fazla yer, vertebrada";;;;;;;"4";;;
"M49.51*";"Kollabe vertebra, baska yerde siniflanmis hastaliklarda, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M49.52*";"Kollabe vertebra, baska yerde siniflanmis hastaliklarda, servikal bölge";;;;;;;"4";;;
"M49.53*";"Kollabe vertebra, baska yerde siniflanmis hastaliklarda, servikotorasik bölge";;;;;;;"4";;;
"M49.54*";"Kollabe vertebra, baska yerde siniflanmis hastaliklarda, torasik bölge";;;;;;;"4";;;
"M49.55*";"Kollabe vertebra, baska yerde siniflanmis hastaliklarda, torakolomber bölge";;;;;;;"4";;;
"M49.56*";"Kollabe vertebra, baska yerde siniflanmis hastaliklarda, lomber bölge";;;;;;;"4";;;
"M49.57*";"Kollabe vertebra, baska yerde siniflanmis hastaliklarda, lumbosakral bölge";;;;;;;"4";;;
"M49.58*";"Kollabe vertebra, baska yerde siniflanmis hastaliklarda, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M49.59*";"Kollabe vertebra, baska yerde siniflanmis hastaliklarda, yer tanimlanmamis";;;;;;;"4";;;
"M49.8*";"Spondilopati, baska yerde siniflanmis hastaliklarda";;;;;;;"4";;;
"M49.80*";"Spondilopati, baska yerde siniflanmis hastaliklarda, birden fazla yer, vertebrada";;;;;;;"4";;;
"M49.81*";"Spondilopati, baska yerde siniflanmis hastaliklarda, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M49.82*";"Spondilopati, baska yerde siniflanmis hastaliklarda, servikal bölge";;;;;;;"4";;;
"M49.83*";"Spondilopati, baska yerde siniflanmis hastaliklarda, servikotorasik bölge";;;;;;;"4";;;
"M49.84*";"Spondilopati, baska yerde siniflanmis hastaliklarda, torasik bölge";;;;;;;"4";;;
"M49.85*";"Spondilopati, baska yerde siniflanmis hastaliklarda, torakolomber bölge";;;;;;;"4";;;
"M49.86*";"Spondilopati, baska yerde siniflanmis hastaliklarda, lomber bölge";;;;;;;"4";;;
"M49.87*";"Spondilopati, baska yerde siniflanmis hastaliklarda, lumbosakral bölge";;;;;;;"4";;;
"M49.88*";"Spondilopati, baska yerde siniflanmis hastaliklarda, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M49.89*";"Spondilopati, baska yerde siniflanmis hastaliklarda, yer tanimlanmamis";;;;;;;"4";;;
"M50";"Servikal disk bozukluklari";;;;;;;"3";;;
"M50.0?";"Servikal disk bozukluklari, miyelopati ile (G99.2*)";;;;;;;"4";;;
"M50.1";"Servikal disk bozukluklari, radikülopati ile";;;;;;;"4";;;
"M50.2";"Servikal disk yer degisimi, diger";;;;;;;"4";;;
"M50.3";"Servikal disk dejenerasyonu, diger";;;;;;;"4";;;
"M50.8";"Servikal disk bozukluklari, diger";;;;;;;"4";;;
"M50.9";"Servikal disk bozuklugu, tanimlanmamis";;;;;;;"4";;;
"M51";"Intervertebral disk bozukluklari, diger";;;;;;;"3";;;
"M51.0?";"Lumbar ve diger intervertebral disk bozukluklari, miyelopati ile (G99.2*)";;;;;;;"4";;;
"M51.1?";"Lumbar ve diger intervertebral disk bozukluklari, radikülopati ile (G55.1*)";;;;;;;"4";;;
"M51.2";"Intervertebral disk yer degisimi diger, tanimlanmis";;;;;;;"4";;;
"M51.3";"Intervertebral disk dejenerasyonu diger, tanimlanmis";;;;;;;"4";;;
"M51.4";"Schmorl nodülleri";;;;;;;"4";;;
"M51.8";"Intervertebral disk bozukluklari diger, tanimlanmis";;;;;;;"4";;;
"M51.9";"Intervertebral disk bozukluklari, tanimlanmamis";;;;;;;"4";;;
"M53";"Dorsopatiler diger, baska yerde siniflanmamis";;;;;;;"3";;;
"M53.0";"Servikokranial sendrom";;;;;;;"4";;;
"M53.1";"Servikobrakial sendrom";;;;;;;"4";;;
"M53.2";"Spinal instabiliteler";;;;;;;"4";;;
"M53.20";"Spinal instabiliteler, birden fazla yer, vertebrada";;;;;;;"4";;;
"M53.21";"Spinal instabiliteler, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M53.22";"Spinal instabiliteler, servikal bölge";;;;;;;"4";;;
"M53.23";"Spinal instabiliteler, servikotorasik bölge";;;;;;;"4";;;
"M53.24";"Spinal instabiliteler, torasik bölge";;;;;;;"4";;;
"M53.25";"Spinal instabiliteler, torakolomber bölge";;;;;;;"4";;;
"M53.26";"Spinal instabiliteler, lomber bölge";;;;;;;"4";;;
"M53.27";"Spinal instabiliteler, lumbosakral bölge";;;;;;;"4";;;
"M53.28";"Spinal instabiliteler, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M53.29";"Spinal instabiliteler, yer tanimlanmamis";;;;;;;"4";;;
"M53.3";"Sakrokoksigeal bozukluklari, baska yerde siniflanmamis";;;;;;;"4";;;
"M53.8";"Dorsopatiler diger, tanimlanmis";;;;;;;"4";;;
"M53.80";"Dorsopatiler diger, tanimlanmis, birden fazla yer, vertebrada";;;;;;;"4";;;
"M53.81";"Dorsopatiler diger, tanimlanmis, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M53.82";"Dorsopatiler diger, tanimlanmis, servikal bölge";;;;;;;"4";;;
"M53.83";"Dorsopatiler diger, tanimlanmis, servikotorasik bölge";;;;;;;"4";;;
"M53.84";"Dorsopatiler diger, tanimlanmis, torasik bölge";;;;;;;"4";;;
"M53.85";"Dorsopatiler diger, tanimlanmis, torakolomber bölge";;;;;;;"4";;;
"M53.86";"Dorsopatiler diger, tanimlanmis, lomber bölge";;;;;;;"4";;;
"M53.87";"Dorsopatiler diger, tanimlanmis, lumbosakral bölge";;;;;;;"4";;;
"M53.88";"Dorsopatiler diger, tanimlanmis, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M53.89";"Dorsopatiler diger, tanimlanmis, yer tanimlanmamis";;;;;;;"4";;;
"M53.9";"Dorsopati, tanimlanmamis";;;;;;;"4";;;
"M53.90";"Dorsopati, tanimlanmamis, birden fazla yer, vertebrada";;;;;;;"4";;;
"M53.91";"Dorsopati, tanimlanmamis, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M53.92";"Dorsopati, tanimlanmamis, servikal bölge";;;;;;;"4";;;
"M53.93";"Dorsopati, tanimlanmamis, servikotorasik bölge";;;;;;;"4";;;
"M53.94";"Dorsopati, tanimlanmamis, torasik bölge";;;;;;;"4";;;
"M53.95";"Dorsopati, tanimlanmamis, torakolomber bölge";;;;;;;"4";;;
"M53.96";"Dorsopati, tanimlanmamis, lomber bölge";;;;;;;"4";;;
"M53.97";"Dorsopati, tanimlanmamis, lumbosakral bölge";;;;;;;"4";;;
"M53.98";"Dorsopati, tanimlanmamis, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M53.99";"Dorsopati, tanimlanmamis, yer tanimlanmamis";;;;;;;"4";;;
"M54";"Dorsalji";;;;;;;"3";;;
"M54.0";"Pannikülit, sirt ve boyun bölgesini etkileyen";;;;;;;"4";;;
"M54.00";"Pannikülit, sirt ve boyun bölgesini etkileyen, birden fazla yer, vertebrada";;;;;;;"4";;;
"M54.01";"Pannikülit, sirt ve boyun bölgesini etkileyen, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M54.02";"Pannikülit, sirt ve boyun bölgesini etkileyen, servikal bölge";;;;;;;"4";;;
"M54.03";"Pannikülit, sirt ve boyun bölgesini etkileyen, servikotorasik bölge";;;;;;;"4";;;
"M54.04";"Pannikülit, sirt ve boyun bölgesini etkileyen, torasik bölge";;;;;;;"4";;;
"M54.05";"Pannikülit, sirt ve boyun bölgesini etkileyen, torakolomber bölge";;;;;;;"4";;;
"M54.06";"Pannikülit, sirt ve boyun bölgesini etkileyen, lomber bölge";;;;;;;"4";;;
"M54.07";"Pannikülit, sirt ve boyun bölgesini etkileyen, lumbosakral bölge";;;;;;;"4";;;
"M54.08";"Pannikülit, sirt ve boyun bölgesini etkileyen, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M54.09";"Pannikülit, sirt ve boyun bölgesini etkileyen, yer tanimlanmamis";;;;;;;"4";;;
"M54.1";"Radikülopati";;;;;;;"4";;;
"M54.10";"Radikülopati, birden fazla bölge";;;;;;;"4";;;
"M54.11";"Radikülopati, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M54.12";"Radikülopati, servikal bölge";;;;;;;"4";;;
"M54.13";"Radikülopati, servikotorasik bölge";;;;;;;"4";;;
"M54.14";"Radikülopati, torasik bölge";;;;;;;"4";;;
"M54.15";"Radikülopati, torakolomber bölge";;;;;;;"4";;;
"M54.16";"Radikülopati, lomber bölge";;;;;;;"4";;;
"M54.17";"Radikülopati, lumbosakral bölge";;;;;;;"4";;;
"M54.18";"Radikülopati, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M54.19";"Radikülopati, yer tanimlanmamis";;;;;;;"4";;;
"M54.2";"Boyun agrisi";;;;;;;"4";;;
"M54.3";"Siyatik";;;;;;;"4";;;
"M54.4";"Lumbago, siyatik ile";;;;;;;"4";;;
"M54.5";"Bel agrisi";;;;;;;"4";;;
"M54.6";"Torasik vertebrada agri";;;;;;;"4";;;
"M54.8";"Dorsalji, diger";;;;;;;"4";;;
"M54.80";"Dorsalji, diger, birden fazla yer, vertebrada";;;;;;;"4";;;
"M54.81";"Dorsalji, diger, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M54.82";"Dorsalji, diger, servikal bölge";;;;;;;"4";;;
"M54.83";"Dorsalji, diger, servikotorasik bölge";;;;;;;"4";;;
"M54.84";"Dorsalji, diger, torasik bölge";;;;;;;"4";;;
"M54.85";"Dorsalji, diger, torakolomber bölge";;;;;;;"4";;;
"M54.86";"Dorsalji, diger, lomber bölge";;;;;;;"4";;;
"M54.87";"Dorsalji, diger, lumbosakral bölge";;;;;;;"4";;;
"M54.88";"Dorsalji, diger, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M54.89";"Dorsalji, diger, yer tanimlanmamis";;;;;;;"4";;;
"M54.9";"Dorsalji, tanimlanmamis";;;;;;;"4";;;
"M54.90";"Dorsalji, tanimlanmamis, birden fazla yer, vertebrada";;;;;;;"4";;;
"M54.91";"Dorsalji, tanimlanmamis, oksipito-atlanto-aksial bölge";;;;;;;"4";;;
"M54.92";"Dorsalji, tanimlanmamis, servikal bölge";;;;;;;"4";;;
"M54.93";"Dorsalji, tanimlanmamis, servikotorasik bölge";;;;;;;"4";;;
"M54.94";"Dorsalji, tanimlanmamis, torasik bölge";;;;;;;"4";;;
"M54.95";"Dorsalji, tanimlanmamis, torakolomber bölge";;;;;;;"4";;;
"M54.96";"Dorsalji, tanimlanmamis, lomber bölge";;;;;;;"4";;;
"M54.97";"Dorsalji, tanimlanmamis, lumbosakral bölge";;;;;;;"4";;;
"M54.98";"Dorsalji, tanimlanmamis, sakral ve sakrokoksigeal bölge";;;;;;;"4";;;
"M54.99";"Dorsalji, tanimlanmamis, yer tanimlanmamis";;;;;;;"4";;;
"M60";"Miyozit";;;;;;;"3";;;
"M60.0";"Enfektif miyozit";;;;;;;"4";;;
"M60.00";"Enfektif miyozit, birden fazla yer";;;;;;;"4";;;
"M60.01";"Enfektif miyozit, omuz bölgesi";;;;;;;"4";;;
"M60.02";"Enfektif miyozit, kol";;;;;;;"4";;;
"M60.03";"Enfektif miyozit, ön kol";;;;;;;"4";;;
"M60.04";"Enfektif miyozit, el";;;;;;;"4";;;
"M60.05";"Enfektif miyozit, pelvik bölge ve kalça";;;;;;;"4";;;
"M60.06";"Enfektif miyozit, bacak";;;;;;;"4";;;
"M60.07";"Enfektif miyozit, ayak bilegi ve ayak";;;;;;;"4";;;
"M60.08";"Enfektif miyozit, diger";;;;;;;"4";;;
"M60.09";"Enfektif miyozit, yer tanimlanmamis";;;;;;;"4";;;
"M60.1";"Intertisiyel miyozit";;;;;;;"4";;;
"M60.10";"Intertisiyel miyozit, birden fazla yer";;;;;;;"4";;;
"M60.11";"Intertisiyel miyozit, omuz bölgesi";;;;;;;"4";;;
"M60.12";"Intertisiyel miyozit, kol";;;;;;;"4";;;
"M60.13";"Intertisiyel miyozit, ön kol";;;;;;;"4";;;
"M60.14";"Intertisiyel miyozit, el";;;;;;;"4";;;
"M60.15";"Intertisiyel miyozit, pelvik bölge ve kalça";;;;;;;"4";;;
"M60.16";"Intertisiyel miyozit, bacak";;;;;;;"4";;;
"M60.17";"Intertisiyel miyozit, ayak bilegi ve ayak";;;;;;;"4";;;
"M60.18";"Intertisiyel miyozit, diger";;;;;;;"4";;;
"M60.19";"Intertisiyel miyozit, yer tanimlanmamis";;;;;;;"4";;;
"M60.2";"Yumusak dokuda yabanci cisim granülomu, baska yerde siniflanmamis";;;;;;;"4";;;
"M60.20";"Yumusak dokuda yabanci cisim granülomu, baska yerde siniflanmamis, birden fazla yer";;;;;;;"4";;;
"M60.21";"Yumusak dokuda yabanci cisim granülomu, baska yerde siniflanmamis, omuz bölgesi";;;;;;;"4";;;
"M60.22";"Yumusak dokuda yabanci cisim granülomu, baska yerde siniflanmamis, kol";;;;;;;"4";;;
"M60.23";"Yumusak dokuda yabanci cisim granülomu, baska yerde siniflanmamis, ön kol";;;;;;;"4";;;
"M60.24";"Yumusak dokuda yabanci cisim granülomu, baska yerde siniflanmamis, el";;;;;;;"4";;;
"M60.25";"Yumusak dokuda yabanci cisim granülomu, baska yerde siniflanmamis, pelvik bölge ve kalça";;;;;;;"4";;;
"M60.26";"Yumusak dokuda yabanci cisim granülomu, baska yerde siniflanmamis, bacak";;;;;;;"4";;;
"M60.27";"Yumusak dokuda yabanci cisim granülomu, baska yerde siniflanmamis, ayak bilegi ve ayak";;;;;;;"4";;;
"M60.28";"Yumusak dokuda yabanci cisim granülomu, baska yerde siniflanmamis, diger";;;;;;;"4";;;
"M60.29";"Yumusak dokuda yabanci cisim granülomu, baska yerde siniflanmamis, yer tanimlanmamis";;;;;;;"4";;;
"M60.8";"Miyozit, diger";;;;;;;"4";;;
"M60.80";"Miyozit, diger, birden fazla yer";;;;;;;"4";;;
"M60.81";"Miyozit, diger, omuz bölgesi";;;;;;;"4";;;
"M60.82";"Miyozit, diger, kol";;;;;;;"4";;;
"M60.83";"Miyozit, diger, ön kol";;;;;;;"4";;;
"M60.84";"Miyozit, diger, el";;;;;;;"4";;;
"M60.85";"Miyozit, diger, pelvik bölge ve kalça";;;;;;;"4";;;
"M60.86";"Miyozit, diger, bacak";;;;;;;"4";;;
"M60.87";"Miyozit, diger, ayak bilegi ve ayak";;;;;;;"4";;;
"M60.88";"Miyozit, diger, diger";;;;;;;"4";;;
"M60.89";"Miyozit, diger, yer tanimlanmamis";;;;;;;"4";;;
"M60.9";"Miyozit, tanimlanmamis";;;;;;;"4";;;
"M60.90";"Miyozit, tanimlanmamis, birden fazla yer";;;;;;;"4";;;
"M60.91";"Miyozit, tanimlanmamis, omuz bölgesi";;;;;;;"4";;;
"M60.92";"Miyozit, tanimlanmamis, kol";;;;;;;"4";;;
"M60.93";"Miyozit, tanimlanmamis, ön kol";;;;;;;"4";;;
"M60.94";"Miyozit, tanimlanmamis, el";;;;;;;"4";;;
"M60.95";"Miyozit, tanimlanmamis, pelvik bölge ve kalça";;;;;;;"4";;;
"M60.96";"Miyozit, tanimlanmamis, bacak";;;;;;;"4";;;
"M60.97";"Miyozit, tanimlanmamis, ayak bilegi ve ayak";;;;;;;"4";;;
"M60.98";"Miyozit, tanimlanmamis, diger";;;;;;;"4";;;
"M60.99";"Miyozit, tanimlanmamis, yer tanimlanmamis";;;;;;;"4";;;
"M61";"Kaslarin kalsifikasyon ve ossifikasyonu";;;;;;;"3";;;
"M61.0";"Miyozitis ossifikans, travmatik";;;;;;;"4";;;
"M61.00";"Miyozitis ossifikans, travmatik, birden fazla yer";;;;;;;"4";;;
"M61.01";"Miyozitis ossifikans, travmatik, omuz bölgesi";;;;;;;"4";;;
"M61.02";"Miyozitis ossifikans, travmatik, kol";;;;;;;"4";;;
"M61.03";"Miyozitis ossifikans, travmatik, ön kol";;;;;;;"4";;;
"M61.04";"Miyozitis ossifikans, travmatik, el";;;;;;;"4";;;
"M61.05";"Miyozitis ossifikans, travmatik, pelvik bölge ve kalça";;;;;;;"4";;;
"M61.06";"Miyozitis ossifikans, travmatik, bacak";;;;;;;"4";;;
"M61.07";"Miyozitis ossifikans, travmatik, ayak bilegi ve ayak";;;;;;;"4";;;
"M61.08";"Miyozitis ossifikans, travmatik, diger";;;;;;;"4";;;
"M61.09";"Miyozitis ossifikans, travmatik, yer tanimlanmamis";;;;;;;"4";;;
"M61.1";"Miyozitis ossifikans, progressif";;;;;;;"4";;;
"M61.10";"Miyozitis ossifikans, progressif, birden fazla yer";;;;;;;"4";;;
"M61.11";"Miyozitis ossifikans, progressif, omuz bölgesi";;;;;;;"4";;;
"M61.12";"Miyozitis ossifikans, progressif, kol";;;;;;;"4";;;
"M61.13";"Miyozitis ossifikans, progressif, ön kol";;;;;;;"4";;;
"M61.14";"Miyozitis ossifikans, progressif, el";;;;;;;"4";;;
"M61.15";"Miyozitis ossifikans, progressif, pelvik bölge ve kalça";;;;;;;"4";;;
"M61.16";"Miyozitis ossifikans, progressif, bacak";;;;;;;"4";;;
"M61.17";"Miyozitis ossifikans, progressif, ayak bilegi ve ayak";;;;;;;"4";;;
"M61.18";"Miyozitis ossifikans, progressif, diger";;;;;;;"4";;;
"M61.19";"Miyozitis ossifikans, progressif, yer tanimlanmamis";;;;;;;"4";;;
"M61.2";"Kasin paralitik kalsifikasyon ve ossifikasyonu";;;;;;;"4";;;
"M61.20";"Kasin paralitik kalsifikasyon ve ossifikasyonu, birden fazla yer";;;;;;;"4";;;
"M61.21";"Kasin paralitik kalsifikasyon ve ossifikasyonu, omuz bölgesi";;;;;;;"4";;;
