"F52.4";"Ejaculatio praecox";"N4T";"c";;;;"N";"4";"Unfähigkeit, die Ejakulation ausreichend zu kontrollieren, damit<br>der Geschlechtsverkehr für beide Partner befriedigend ist.";;
"F52.5";"Nichtorganischer Vaginismus";"N4T";"c";"Psychogener Vaginismus";"Exkl.: Vaginismus (organisch) (N94.2)";;"N";"4";"Spasmus der die Vagina umgebenden Beckenbodenmuskulatur, wodurch<br>der Introitus vaginae verschlossen wird. Die Immission des Penis<br>ist unmöglich oder schmerzhaft.";;
"F52.6";"Nichtorganische Dyspareunie";"N4T";"c";"Psychogene Dyspareunie";"Exkl.: Dyspareunie (organisch) (N94.1)";;"N";"4";"Eine Dyspareunie (Schmerzen während des Sexualverkehrs) tritt<br>sowohl bei Frauen als auch bei Männern auf. Sie kann häufig einem<br>lokalen krankhaften Geschehen zugeordnet werden und sollte dann<br>unter der entsprechenden Störung klassifiziert werden. Diese<br>Kategorie sollte nur dann verwendet werden, wenn keine andere<br>primäre nichtorganische Sexualstörung vorliegt (z.B. Vaginismus<br>oder mangelnde/fehlende vaginale Lubrikation).";;
"F52.7";"Gesteigertes sexuelles Verlangen";"N4T";"c";"Nymphomanie<br>Satyriasis";;;"N";"4";;;
"F52.8";"Sonstige sexuelle Funktionsstörungen, nicht verursacht durch eine<br>organische Störung oder Krankheit";"N4T";"c";;;;"N";"4";;;
"F52.9";"Nicht näher bezeichnete sexuelle Funktionsstörung, nicht<br>verursacht durch eine organische Störung oder Krankheit";"N4T";"c";;;;"N";"4";;;
"F53.-";"Psychische oder Verhaltensstörungen im Wochenbett, anderenorts<br>nicht klassifiziert";"M3T";"c";;;;"M";"3";"Hier sind nur psychische Störungen im Zusammenhang mit dem<br>Wochenbett zu klassifizieren (Beginn innerhalb von sechs Wochen<br>nach der Geburt), die nicht die Kriterien für anderenorts im<br>Kapitel V (F) klassifizierte Störungen erfüllen. Hier wird<br>verschlüsselt, entweder weil nur ungenügende Informationen<br>verfügbar sind, oder weil man annimmt, daß spezielle zusätzliche<br>klinische Aspekte vorliegen, die ihre Klassifikation an anderer<br>Stelle unangemessen erscheinen lassen.";;
"F53.0";"Leichte psychische und Verhaltensstörungen im Wochenbett,<br>anderenorts nicht klassifiziert";"N4T";"c";"Depression:<br>. postnatal o.n.A.<br>. postpartal o.n.A.";;;"N";"4";;;
"F53.1";"Schwere psychische und Verhaltensstörungen im Wochenbett,<br>anderenorts nicht klassifiziert";"N4T";"c";"Puerperalpsychose o.n.A.";;;"N";"4";;;
"F53.8";"Sonstige psychische und Verhaltensstörungen im Wochenbett,<br>anderenorts nicht klassifiziert";"N4T";"c";;;;"N";"4";;;
"F53.9";"Psychische Störung im Wochenbett, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"F54";"Psychologische Faktoren oder Verhaltensfaktoren bei anderenorts<br>klassifizierten Krankheiten";"M3T";"c";"Psychische Faktoren, die körperliche Störungen bewirken<br>Beispiele für den Gebrauch dieser Kategorie sind:<br>. Asthma F54 und J45.-<br>. Colitis ulcerosa F54 und K51.-<br>. Dermatitis F54 und L23-L25<br>. Magenulkus F54 und K25.-<br>. Mukomembranöse Kolitis F54 und K58.-<br>. Urtikaria F54 und L50.-";"Exkl.: Spannungskopfschmerz (G44.2)";;"M";"3";"Diese Kategorie sollte verwendet werden, um psychische Faktoren<br>und Verhaltenseinflüsse zu erfassen, die eine wesentliche Rolle in<br>der Ätiologie körperlicher Krankheiten spielen, die in anderen<br>Kapiteln der ICD-10 klassifiziert werden. Die sich hierbei<br>ergebenden psychischen Störungen sind meist leicht, oft<br>langanhaltend (wie Sorgen, emotionale Konflikte, ängstliche<br>Erwartung) und rechtfertigen nicht die Zuordnung zu einer der<br>anderen Kategorien des Kapitels V.";"Soll eine assoziierte körperliche Krankheit angegeben werden, ist<br>eine zusätzliche Schlüsselnummer zu benutzen. Im Krankenhaus<br>sollte diese Information immer verschlüsselt werden, wenn sie<br>vorliegt.";
"F55.-";"Schädlicher Gebrauch von nichtabhängigkeitserzeugenden Substanzen";"M3T";"c";"Laxanziengewöhnung<br>Mißbrauch von:<br>. Antazida<br>. Pflanzen oder Naturheilmitteln<br>. Steroiden oder Hormonen<br>. Vitaminen";"Exkl.: Mißbrauch abhängigkeitserzeugender psychotroper<br>Substanzen (F10-F19)";;"M";"3";"Eine große Zahl von Arzneimitteln und Naturheilmitteln können<br>mißbraucht werden. Die wichtigsten Gruppen sind: 1. Psychotrope<br>Substanzen, die keine Abhängigkeit hervorrufen, z.B.<br>Antidepressiva, 2. Laxanzien, 3. Analgetika, die ohne ärztliche<br>Verordnung erworben werden können, z.B. Aspirin und Paracetamol.<br>Der anhaltende Gebrauch dieser Substanzen ist oft mit unnötigen<br>Kontakten mit medizinischen und anderen Hilfseinrichtungen<br>verbunden und manchmal von schädlichen körperlichen Auswirkungen<br>der Substanzen begleitet.<br>P           Der Versuch, dem Gebrauch der Substanz entgegenzusteuern oder ihn<br>zu verbieten, stößt oft auf Widerstand. Bei Laxanzien und<br>Analgetika führt der Mißbrauch trotz Warnungen vor (oder sogar<br>trotz der Entwicklung derselben) zu körperlichen Schäden, wie<br>Nierenfunktions- oder Elektrolytstörungen. Obwohl die betreffende<br>Person ein starkes Verlangen nach der Substanz hat, entwickeln<br>sich keine Abhängigkeit bzw. Entzugssymptome wie bei den unter<br>F10-F19 klassifizierten psychotropen Substanzen.";;
"F55.0";"Antidepressiva";"N4T";"c";;;;"N";"4";;;
"F55.1";"Laxanzien";"N4T";"c";;;;"N";"4";;;
"F55.2";"Analgetika";"N4T";"c";;;;"N";"4";;;
"F55.3";"Antazida";"N4T";"c";;;;"N";"4";;;
"F55.4";"Vitamine";"N4T";"c";;;;"N";"4";;;
"F55.5";"Steroide und Hormone";"N4T";"c";;;;"N";"4";;;
"F55.6";"Pflanzen oder Naturheilmittel";"N4T";"c";;;;"N";"4";;;
"F55.8";"Sonstige Substanzen";"N4T";"c";;;;"N";"4";;;
"F55.9";"Nicht näher bezeichnete Substanz";"N4T";"c";;;;"N";"4";;;
"F59";"Nicht näher bezeichnete Verhaltensauffälligkeiten bei körperlichen<br>Störungen und Faktoren";"M3T";"c";"Psychogene körperliche Funktionsstörung o.n.A.";;;"M";"3";;;
"(F60-F69)";"Persönlichkeits- und Verhaltensstörungen";"-1T";"p";;;;"-";"1";"Dieser Abschnitt enthält eine Reihe von klinisch wichtigen, meist länger<br>anhaltenden Zustandsbildern und Verhaltensmustern. Sie sind Ausdruck des<br>charakteristischen, individuellen Lebensstils, des Verhältnisses zur<br>eigenen Person und zu anderen Menschen. Einige dieser Zustandsbilder und<br>Verhaltensmuster entstehen als Folge konstitutioneller Faktoren und<br>sozialer Erfahrungen schon früh im Verlauf der individuellen Entwicklung,<br>während andere erst später im Leben erworben werden. Die spezifischen<br>Persönlichkeitsstörungen (F60.-), die kombinierten und anderen<br>Persönlichkeitsstörungen (F61) und die Persönlichkeitsänderungen (F62.-)<br>sind tief verwurzelte, anhaltende Verhaltensmuster, die sich in starren<br>Reaktionen auf unterschiedliche persönliche und soziale Lebenslagen zeigen.<br>Sie verkörpern gegenüber der Mehrheit der betreffenden Bevölkerung<br>deutliche Abweichungen im Wahrnehmen, Denken, Fühlen und in den Beziehungen<br>zu anderen. Solche Verhaltensmuster sind meistens stabil und beziehen sich<br>auf vielfältige Bereiche des Verhaltens und der psychologischen Funktionen.<br>Häufig gehen sie mit einem unterschiedlichen Ausmaß persönlichen Leidens<br>und gestörter sozialer Funktionsfähigkeit einher.";;
"F60.-";"Spezifische Persönlichkeitsstörungen";"M3T";"c";;;;"M";"3";"Es handelt sich um schwere Störungen der Persönlichkeit und des<br>Verhaltens der betroffenen Person, die nicht direkt auf eine<br>Hirnschädigung oder -krankheit oder auf eine andere psychiatrische<br>Störung zurückzuführen sind. Sie erfassen verschiedene<br>Persönlichkeitsbereiche und gehen beinahe immer mit persönlichen<br>und sozialen Beeinträchtigungen einher. Persönlichkeitsstörungen<br>treten meist in der Kindheit oder in der Adoleszenz in Erscheinung<br>und bestehen während des Erwachsenenalters weiter.";;
"F60.0";"Paranoide Persönlichkeitsstörung";"N4T";"c";"Persönlichkeit(sstörung):<br>. expansiv-paranoid<br>. fanatisch<br>. paranoid<br>. querulatorisch<br>. sensitiv paranoid";"Exkl.: Paranoia (F22.0)<br>Paranoia querulans (F22.8)<br>Paranoid:<br>. Psychose (F22.0)<br>. Schizophrenie (F20.0)<br>. Zustand (F22.0)";;"N";"4";"Diese Persönlichkeitsstörung ist durch übertriebene<br>Empfindlichkeit gegenüber Zurückweisung, Nachtragen von<br>Kränkungen, durch Mißtrauen, sowie eine Neigung, Erlebtes zu<br>verdrehen gekennzeichnet, indem neutrale oder freundliche<br>Handlungen anderer als feindlich oder verächtlich mißgedeutet<br>werden, wiederkehrende unberechtigte Verdächtigungen hinsichtlich<br>der sexuellen Treue des Ehegatten oder Sexualpartners, schließlich<br>durch streitsüchtiges und beharrliches Bestehen auf eigenen<br>Rechten. Diese Personen können zu überhöhtem Selbstwertgefühl und<br>häufiger, übertriebener Selbstbezogenheit neigen.";;
"F60.1";"Schizoide Persönlichkeitsstörung";"N4T";"c";;"Exkl.: Asperger-Syndrom (F84.5)<br>Schizoide Störung des Kindesalters (F84.5)<br>Schizophrenie (F20.-)<br>Schizotype Störung (F21)<br>Wahnhafte Störung (F22.0)";;"N";"4";"Eine Persönlichkeitsstörung, die durch einen Rückzug von<br>affektiven, sozialen und anderen Kontakten mit übermäßiger<br>Vorliebe für Phantasie, einzelgängerisches Verhalten und in sich<br>gekehrte Zurückhaltung gekennzeichnet ist. Es besteht nur ein<br>begrenztes Vermögen, Gefühle auszudrücken und Freude zu erleben.";;
"F60.2";"Dissoziale Persönlichkeitsstörung";"N4T";"c";"Persönlichkeit(sstörung):<br>. amoralisch<br>. antisozial<br>. asozial<br>. psychopathisch<br>. soziopathisch";"Exkl.: Emotional instabile Persönlichkeit(sstörung) (F60.3)<br>Störungen des Sozialverhaltens (F91.-)";;"N";"4";"Eine Persönlichkeitsstörung, die durch eine Mißachtung sozialer<br>Verpflichtungen und herzloses Unbeteiligtsein an Gefühlen für<br>andere gekennzeichnet ist. Zwischen dem Verhalten und den<br>herrschenden sozialen Normen besteht eine erhebliche Diskrepanz.<br>Das Verhalten erscheint durch nachteilige Erlebnisse,<br>einschließlich Bestrafung, nicht änderungsfähig. Es besteht eine<br>geringe Frustrationstoleranz und eine niedrige Schwelle für<br>aggressives, auch gewalttätiges Verhalten, eine Neigung, andere zu<br>beschuldigen oder vordergründige Rationalisierungen für das<br>Verhalten anzubieten, durch das der betreffende Patient in einen<br>Konflikt mit der Gesellschaft geraten ist.";;
"F60.3";"Emotional instabile Persönlichkeitsstörung";"N4T";"c";;"Exkl.: Dissoziale Persönlichkeitsstörung (F60.2)";;"N";"4";"Eine Persönlichkeitsstörung mit deutlicher Tendenz, Impulse ohne<br>Berücksichtigung von Konsequenzen auszuagieren, verbunden mit<br>unvorhersehbarer und launenhafter Stimmung. Es besteht eine<br>Neigung zu emotionalen Ausbrüchen und eine Unfähigkeit,<br>impulshaftes Verhalten zu kontrollieren. Ferner besteht eine<br>Tendenz zu streitsüchtigem Verhalten und zu Konflikten mit<br>anderen, insbesondere wenn impulsive Handlungen durchkreuzt oder<br>behindert werden. Zwei Erscheinungsformen können unterschieden<br>werden: Ein impulsiver Typus, vorwiegend gekennzeichnet durch<br>emotionale Instabilität und mangelnde Impulskontrolle und ein<br>Borderline- Typus, zusätzlich gekennzeichnet durch Störungen des<br>Selbstbildes, der Ziele und der inneren Präferenzen, durch ein<br>chronisches Gefühl von Leere, durch intensive, aber unbeständige<br>Beziehungen und eine Neigung zu selbstdestruktivem Verhalten mit<br>parasuizidalen Handlungen und Suizidversuchen.";;
"F60.30";"Impulsiver Typ";"N5T";"c";"Persönlichkeit(sstörung):<br>. aggressiv<br>. reizbar (explosiv)";;;"N";"5";;;
"F60.31";"Borderline-Typ";"N5T";"c";;;;"N";"5";;;
"F60.4";"Histrionische Persönlichkeitsstörung";"N4T";"c";"Persönlichkeit(sstörung):<br>. hysterisch<br>. infantil";;;"N";"4";"Eine Persönlichkeitsstörung, die durch oberflächliche und labile<br>Affektivität, Dramatisierung, einen theatralischen, übertriebenen<br>Ausdruck von Gefühlen, durch Suggestibilität, Egozentrik,<br>Genußsucht, Mangel an Rücksichtnahme, erhöhte Kränkbarkeit und ein<br>dauerndes Verlangen nach Anerkennung, äußeren Reizen und<br>Aufmerksamkeit gekennzeichnet ist.";;
"F60.5";"Anankastische [zwanghafte] Persönlichkeitsstörung";"N4T";"c";"Zwanghafte Persönlichkeit(sstörung)<br>Zwangspersönlichkeit(sstörung)";"Exkl.: Zwangsstörung (F42.-)";;"N";"4";"Eine Persönlichkeitsstörung, die durch Gefühle von Zweifel,<br>Perfektionismus, übertriebener Gewissenhaftigkeit, ständigen<br>Kontrollen, Halsstarrigkeit, Vorsicht und Starrheit gekennzeichnet<br>ist. Es können beharrliche und unerwünschte Gedanken oder Impulse<br>auftreten, die nicht die Schwere einer Zwangsstörung erreichen.";;
"F60.6";"Ängstliche (vermeidende) Persönlichkeitsstörung";"N4T";"c";;;;"N";"4";"Eine Persönlichkeitsstörung, die durch Gefühle von Anspannung und<br>Besorgtheit, Unsicherheit und Minderwertigkeit gekennzeichnet ist.<br>Es besteht eine andauernde Sehnsucht nach Zuneigung und<br>Akzeptiertwerden, eine überempfindlichkeit gegenüber Zurückweisung<br>und Kritik mit eingeschränkter Beziehungsfähigkeit. Die<br>betreffende Person neigt zur überbetonung potentieller Gefahren<br>oder Risiken alltäglicher Situationen bis zur Vermeidung<br>bestimmter Aktivitäten.";;
"F60.7";"Abhängige (asthenische) Persönlichkeitsstörung";"N4T";"c";"Persönlichkeit(sstörung):<br>. asthenisch<br>. inadäquat<br>. passiv<br>. selbstschädigend";;;"N";"4";"Personen mit dieser Persönlichkeitsstörung verlassen sich bei<br>kleineren oder größeren Lebensentscheidungen passiv auf andere<br>Menschen. Die Störung ist ferner durch große Trennungsangst,<br>Gefühle von Hilflosigkeit und Inkompetenz, durch eine Neigung,<br>sich den Wünschen älterer und anderer unterzuordnen sowie durch<br>ein Versagen gegenüber den Anforderungen des täglichen Lebens<br>gekennzeichnet. Die Kraftlosigkeit kann sich im intellektuellen<br>emotionalen Bereich zeigen bei Schwierigkeiten besteht die<br>Tendenz, die Verantwortung anderen zuzuschieben.";;
"F60.8";"Sonstige spezifische Persönlichkeitsstörungen";"N4T";"c";"Persönlichkeit(sstörung):<br>. exzentrisch<br>. haltlos<br>. narzißtisch<br>. passiv-aggressiv<br>. psychoneurotisch<br>. unreif";;;"N";"4";;;
"F60.9";"Persönlichkeitsstörung, nicht näher bezeichnet";"N4T";"c";"Charakterneurose o.n.A.<br>Pathologische Persönlichkeit o.n.A.";;;"N";"4";;;
"F61";"Kombinierte und andere Persönlichkeitsstörungen";"M3T";"c";;"Exkl.: Akzentuierte Persönlichkeitszüge (Z76.8)";;"M";"3";"Diese Kategorie ist vorgesehen für Persönlichkeitsstörungen, die<br>häufig zu Beeinträchtigungen führen, aber nicht die spezifischen<br>Symptombilder der in F60.- beschriebenen Störungen aufweisen.<br>Daher sind sie häufig schwieriger als die Störungen in F60 zu<br>diagnostizieren.<br>P           Beispiele:<br>P           .   Kombinierte Persönlichkeitsstörungen mit Merkmalen aus<br>verschiedenen der unter F60.- aufgeführten Störungen, jedoch<br>ohne ein vorherrschendes Symptombild, das eine genauere<br>Diagnose ermöglichen würde.<br>P           .   Störende Persönlichkeitsänderungen, die nicht in F60.- oder<br>F62.2 einzuordnen sind, und Zweitdiagnosen zu bestehenden<br>Affekt- oder Angststörung sind.";;
"F62.-";"Andauernde Persönlichkeitsänderungen, nicht Folge einer Schädigung<br>oder Krankheit des Gehirns";"M3T";"c";;"Exkl.: Persönlichkeits- und Verhaltensstörung aufgrund einer<br>Krankheit, Schädigung oder Funktionsstörung des Gehirns<br>(F07.-)";;"M";"3";"Persönlichkeits- und Verhaltensstörungen ohne vorbestehende<br>Persönlichkeitsstörung nach extremer oder übermäßiger, anhaltender<br>Belastung oder schweren psychiatrischen Krankheiten. Diese<br>Diagnosen sollten nur dann gestellt werden, wenn Hinweise auf eine<br>eindeutige und andauernde Veränderung in der Wahrnehmung sowie im<br>Verhalten und Denken bezüglich der Umwelt und der eigenen Person<br>vorliegen. Die Persönlichkeitsänderung sollte deutlich ausgeprägt<br>sein und mit einem unflexiblen und fehlangepaßten Verhalten<br>verbunden sein, das vor der pathogenen Erfahrung nicht bestanden<br>hat. Die Änderung sollte nicht Ausdruck einer anderen psychischen<br>Störung oder Residualsymptom einer vorangegangenen psychischen<br>Störung sein.";;
"F62.0";"Andauernde Persönlichkeitsänderung nach Extrembelastung";"N4T";"c";"Persönlichkeitsänderungen nach:<br>. andauerndem Ausgesetztsein lebensbedrohlicher Situationen, etwa<br>als Opfer von Terrorismus<br>. andauernder Gefangenschaft mit unmittelbarer Todesgefahr<br>. Folter<br>. Katastrophen<br>. Konzentrationslagererfahrungen";"Exkl.: Posttraumatische Belastungsstörung (F43.1)";;"N";"4";"Eine andauernde, wenigstens über zwei Jahre bestehende<br>Persönlichkeitsänderung kann einer Belastung katastrophalen<br>Ausmaßes folgen. Die Belastung muß extrem sein, daß die<br>Vulnerabilität der betreffenden Person als Erklärung für die<br>tiefgreifende Auswirkung auf die Persönlichkeit nicht in Erwägung<br>gezogen werden muß. Die Störung ist durch eine feindliche oder<br>mißtrauische Haltung gegenüber der Welt, durch sozialen Rückzug,<br>Gefühle der Leere oder Hoffnungslosigkeit, ein chronisches Gefühl<br>der Anspannung wie bei ständigem Bedrohtsein und<br>Entfremdungsgefühl, gekennzeichnet. Eine posttraumatische<br>Belastungsstörung (F43.1) kann dieser Form der<br>Persönlichkeitsänderung vorausgegangen sein.";;
"F62.1";"Andauernde Persönlichkeitsänderung nach psychischer Krankheit";"N4T";"c";;;;"N";"4";"Eine auf der traumatischen Erfahrung einer schweren<br>psychiatrischen Krankheit beruhende, wenigstens über zwei Jahre<br>bestehende Persönlichkeitsänderung. Die Änderung kann nicht durch<br>eine vorbestehende Persönlichkeitsstörung erklärt werden und<br>sollte vom Residualzustand einer Schizophrenie und anderen<br>Zustandsbildern unvollständiger Rückbildung einer vorausgegangenen<br>psychischen Störung unterschieden werden. Die Störung ist<br>gekennzeichnet durch eine hochgradige Abhängigkeit sowie<br>Anspruchs- und Erwartungshaltung gegenüber anderen, eine<br>überzeugung, durch die Krankheit verändert oder stigmatisiert<br>worden zu sein. Dies führt zu einer Unfähigkeit, enge und<br>vertrauensvolle persönliche Beziehungen aufzunehmen und<br>beizubehalten, sowie zu sozialer Isolation. Ferner finden sich<br>Passivität, verminderte Interessen und Vernachlässigung von<br>Freizeitbeschäftigungen, ständige Beschwerden über das Kranksein,<br>oft verbunden mit hypochondrischen Klagen und kränkelndem<br>Verhalten, dysphorische oder labile Stimmung, die nicht auf dem<br>Vorliegen einer gegenwärtigen psychischen Störung oder einer<br>vorausgegangenen psychischen Störung mit affektiven<br>Residualsymptomen beruht. Schließlich bestehen seit längerer Zeit<br>Probleme in der sozialen und beruflichen Funktionsfähigkeit.";;
"F62.8";"Sonstige andauernde Persönlichkeitsänderungen";"N4T";"c";"Persönlichkeitsänderung bei chronischem Schmerzsyndrom";;;"N";"4";;;
"F62.9";"Andauernde Persönlichkeitsänderung, nicht näher bezeichnet";"N4T";"c";;;;"N";"4";;;
"F63.-";"Abnorme Gewohnheiten und Störungen der Impulskontrolle";"M3T";"c";;"Exkl.: Abnorme Gewohnheiten und Störungen der Impulskontrolle,<br>die das sexuelle Verhalten betreffen (F65.-)<br>Gewohnheitsmäßiger exzessiver Gebrauch von Alkohol oder<br>psychotropen Substanzen (F10-F19)";;"M";"3";"In dieser Kategorie sind verschiedene nicht an anderer Stelle<br>klassifizierbare Verhaltensstörungen zusammengefaßt. Sie sind<br>durch wiederholte Handlungen ohne vernünftige Motivation<br>gekennzeichnet, die nicht kontrolliert werden können und die meist<br>die Interessen des betroffenen Patienten oder anderer Menschen<br>schädigen. Der betroffene Patient berichtet von impulshaftem<br>Verhalten. Die Ursachen dieser Störungen sind unklar, sie sind<br>wegen deskriptiver Ähnlichkeiten hier gemeinsam aufgeführt, nicht<br>weil sie andere wichtige Merkmale teilen.";;
"F63.0";"Pathologisches Spielen";"N4T";"c";"Zwanghaftes Spielen";"Exkl.: Exzessives Spielen manischer Patienten (F30.-)<br>Spielen bei dissozialer Persönlichkeitsstörung (F60.2)<br>Spielen und Wetten o.n.A. (Z72.8)";;"N";"4";"Die Störung besteht in häufigem und wiederholtem episodenhaften<br>Glücksspiel, das die Lebensführung des betroffenen Patienten<br>beherrscht und zum Verfall der sozialen, beruflichen, materiellen<br>und familiären Werte und Verpflichtungen führt.";;
"F63.1";"Pathologische Brandstiftung [Pyromanie]";"N4T";"c";;"Exkl.: Brandstiftung:<br>. als Grund zur Beobachtung wegen des Verdachtes einer<br>psychischen Störung (Z03.2)<br>. bei Intoxikation mit Alkohol oder psychotropen<br>Substanzen (F10-F19, vierte Stelle .0)<br>. bei organischen psychischen Störungen (F00-F09)<br>. bei Schizophrenie (F20.-)<br>. bei Störungen des Sozialverhaltens (F91.-)<br>. durch Erwachsene mit dissozialer Persönlichkeitsstörung<br>(F60.2)";;"N";"4";"Die Störung ist durch häufige tatsächliche oder versuchte<br>Brandstiftung an Gebäuden oder anderem Eigentum ohne<br>verständliches Motiv und durch eine anhaltende Beschäftigung der<br>betroffenen Person mit Feuer und Brand charakterisiert. Das<br>Verhalten ist häufig mit wachsender innerer Spannung vor der<br>Handlung und starker Erregung sofort nach ihrer Ausführung<br>verbunden.";;
"F63.2";"Pathologisches Stehlen [Kleptomanie]";"N4T";"c";;"Exkl.: Ladendiebstahl als Grund zur Beobachtung wegen des<br>Verdachtes einer psychischen Störung (Z03.2)<br>Organische psychische Störungen (F00-F09)<br>Stehlen bei depressiver Störung (F31-F33)";;"N";"4";"Die Störung charakterisiert wiederholtes Versagen Impulsen zu<br>widerstehen, Dinge zu stehlen, die nicht dem persönlichen Gebrauch<br>oder der Bereicherung dienen. Statt dessen werden die Gegenstände<br>weggeworfen, weggegeben oder gehortet. Dieses Verhalten ist meist<br>mit wachsender innerer Spannung vor der Handlung und einem Gefühl<br>von Befriedigung während und sofort nach der Tat verbunden.";;
"F63.3";"Trichotillomanie";"N4T";"c";;"Exkl.: Stereotype Bewegungsstörung mit Haarezupfen (F98.4)";;"N";"4";"Bei dieser Störung kommt es nach immer wieder mißlungenem Versuch,<br>sich gegen Impulse zum Ausreißen der Haare zu wehren, zu einem<br>beachtlichen Haarverlust. Das Ausreißen der Haare ist häufig mit<br>dem Gefühl wachsender Spannung verbunden und einem anschließenden<br>Gefühl von Erleichterung und Befriedigung. Diese Diagnose soll<br>nicht gestellt werden, wenn zuvor eine Hautentzündung bestand oder<br>wenn das Ausreißen der Haare eine Reaktion auf ein Wahnphänomen<br>oder eine Halluzination ist.";;
"F63.8";"Sonstige abnorme Gewohnheiten und Störungen der Impulskontrolle";"N4T";"c";"Störung mit intermittierend auftretender Reizbarkeit";;;"N";"4";"In diese Kategorie fallen andere Arten sich dauernd wiederholenden<br>unangepaßten Verhaltens, die nicht Folge eines erkennbaren<br>psychiatrischen Syndroms sind und bei denen der betroffene Patient<br>den Impulsen, das pathologische Verhalten auszuführen, nicht<br>widerstehen kann. Nach einer vorausgehenden Periode mit Anspannung<br>folgt während des Handlungsablaufs ein Gefühl der Erleichterung.";;
"F63.9";"Abnorme Gewohnheit und Störung der Impulskontrolle, nicht näher<br>bezeichnet";"N4T";"c";;;;"N";"4";;;
"F64.-";"Störungen der Geschlechtsidentität";"M3T";"c";;;;"M";"3";;;
"F64.0";"Transsexualismus";"N4T";"c";;;;"N";"4";"Der Wunsch, als Angehöriger des anderen Geschlechtes zu leben und<br>anerkannt zu werden. Dieser geht meist mit Unbehagen oder dem<br>Gefühl der Nichtzugehörigkeit zum eigenen anatomischen Geschlecht<br>einher. Es besteht der Wunsch nach chirurgischer und hormoneller<br>Behandlung, um den eigenen Körper dem bevorzugten Geschlecht<br>soweit wie möglich anzugleichen.";;
"F64.1";"Transvestitismus unter Beibehaltung beider Geschlechtsrollen";"N4T";"c";"Störung der Geschlechtsidentität in der Adoleszenz oder im<br>Erwachsenenalter, nicht transsexueller Typus";"Exkl.: Fetischistischer Transvestitismus (F65.1)";;"N";"4";"Tragen gegengeschlechtlicher Kleidung, um die zeitweilige<br>Erfahrung der Zugehörigkeit zum anderen Geschlecht zu erleben. Der<br>Wunsch nach dauerhafter Geschlechtsumwandlung oder chirurgischer<br>Korrektur besteht nicht der Kleiderwechsel ist nicht von<br>sexueller Erregung begleitet.";;
"F64.2";"Störung der Geschlechtsidentität des Kindesalters";"N4T";"c";;"Exkl.: Ichdystone Sexualorientierung (F66.1)<br>Sexuelle Reifungskrise (F66.0)";;"N";"4";"Diese Störung zeigt sich während der frühen Kindheit, immer lange<br>vor der Pubertät. Sie ist durch ein anhaltendes und starkes<br>Unbehagen über das zugefallene Geschlecht gekennzeichnet, zusammen<br>mit dem Wunsch oder der ständigen Beteuerung, zum anderen<br>Geschlecht zu gehören. Es besteht eine andauernde Beschäftigung<br>mit der Kleidung oder den Aktivitäten des anderen Geschlechtes und<br>eine Ablehnung des eigenen Geschlechtes. Die Diagnose erfordert<br>eine tiefgreifende Störung der normalen Geschlechtsidentität eine<br>bloße Knabenhaftigkeit bei Mädchen und ein mädchenhaftes Verhalten<br>bei Jungen sind nicht ausreichend. Geschlechtsidentitätsstörungen<br>bei Personen, welche die Pubertät erreicht haben oder gerade<br>erreichen, sind nicht hier, sondern unter F66.- zu klassifizieren.";;
"F64.8";"Sonstige Störungen der Geschlechtsidentität";"N4T";"c";;;;"N";"4";;;
"F64.9";"Störung der Geschlechtsidentität, nicht näher bezeichnet";"N4T";"c";"Störung der Geschlechtsrolle o.n.A.";;;"N";"4";;;
"F65.-";"Störungen der Sexualpräferenz";"M3T";"c";"Inkl.:   Paraphilie";;;"M";"3";;;
"F65.0";"Fetischismus";"N4T";"c";;;;"N";"4";"Gebrauch toter Objekte als Stimuli für die sexuelle Erregung und<br>Befriedigung. Viele Fetische stellen eine Erweiterung des<br>menschlichen Körpers dar, z.B. Kleidungsstücke oder Schuhwerk.<br>Andere gebräuchliche Beispiele sind Gegenstände aus Gummi, Plastik<br>oder Leder. Die Fetischobjekte haben individuell wechselnde<br>Bedeutung. In einigen Fällen dienen sie lediglich der Verstärkung<br>der auf üblichem Wege erreichten sexuellen Erregung (z.B. wenn der<br>Partner ein bestimmtes Kleidungsstück tragen soll).";;
"F65.1";"Fetischistischer Transvestitismus";"N4T";"c";"Transvestitischer Fetischismus";;;"N";"4";"Zur Erreichung sexueller Erregung wird Kleidung des anderen<br>Geschlechts getragen damit wird der Anschein erweckt, daß es sich<br>um eine Person des anderen Geschlechts handelt. Fetischistischer<br>Transvestismus unterscheidet sich vom transsexuellem<br>Transvestitismus durch die deutliche Kopplung an sexuelle Erregung<br>und das starke Verlangen, die Kleidung nach dem eingetretenen<br>Orgasmus und dem Nachlassen der sexuellen Erregung abzulegen. Er<br>kann als eine frühere Phase in der Entwicklung eines<br>Transsexualismus auftreten.";;
"F65.2";"Exhibitionismus";"N4T";"c";;;;"N";"4";"Die wiederkehrende oder anhaltende Neigung, die eigenen Genitalien<br>vor meist gegengeschlechtlichen Fremden in der Öffentlichkeit zu<br>entblößen, ohne zu einem näheren Kontakt aufzufordern oder diesen<br>zu wünschen. Meist wird das Zeigen von sexueller Erregung<br>begleitet und im allgemeinen kommt es zu nachfolgender<br>Masturbation.";;
