"04186";"INFEZIONE DA HELICOBACTER PYLORI (H. PYLORI)";;;;;;;"4";;;
"04189";"ALTRE INFEZIONI BATTERICHE SPECIFICATE IN CONDIZIONI MORBOSE CLASSIFICATE ALTROVE E DI SEDE NON SPECIFICATA, ALTRI BATTE";;;;;;;"4";;;
"0419";"INFEZIONE BATTERICA, NON SPECIFICATA, IN CONDIZIONI MORBOSE CLASSIFICATE ALTROVE E DI SEDE NON SPECIFICATA";;;;;;;"4";;;
"042";"INFEZIONE DA VIRUS DELLA IMMUNODEFICIENZA UMANA (HIV)";;;;;;;"4";;;
"045";"POLIOMIELITE ACUTA";;;;;;;"3";;;
"0450";"POLIOMIELITE PARALITICA ACUTA, SPECIFICATA COME BULBARE";;;;;;;"3";;;
"04500";"POLIOMIELITE PARALITICA ACUTA, SPECIFICATA COME BULBARE, TIPO DI POLIOVIRUS NON SPECIFICATO";;;;;;;"4";;;
"04501";"POLIOMIELITE PARALITICA ACUTA, SPECIFICATA COME BULBARE, POLIOVIRUS TIPO I";;;;;;;"4";;;
"04502";"POLIOMIELITE PARALITICA ACUTA, SPECIFICATA COME BULBARE, POLIOVIRUS TIPO II";;;;;;;"4";;;
"04503";"POLIOMIELITE PARALITICA ACUTA, SPECIFICATA COME BULBARE, POLIOVIRUS TIPO III";;;;;;;"4";;;
"0451";"POLIOMIELITE ACUTA CON ALTRE PARALISI";;;;;;;"3";;;
"04510";"POLIOMIELITE ACUTA CON ALTRE PARALISI, TIPO DI POLIOVIRUS NON SPECIFICATO";;;;;;;"4";;;
"04511";"POLIOMIELITE ACUTA CON ALTRE PARALISI, POLIOVIRUS TIPO I";;;;;;;"4";;;
"04512";"POLIOMIELITE ACUTA CON ALTRE PARALISI, POLIOVIRUS TIPO II";;;;;;;"4";;;
"04513";"POLIOMIELITE ACUTA CON ALTRE PARALISI, POLIOVIRUS TIPO III";;;;;;;"4";;;
"0452";"POLIOMIELITE NON PARALITICA ACUTA";;;;;;;"3";;;
"04520";"POLIOMIELITE NON PARALITICA ACUTA, TIPO DI POLIOVIRUS NON SPECIFICATO";;;;;;;"4";;;
"04521";"POLIOMIELITE NON PARALITICA ACUTA, POLIOVIRUS TIPO I";;;;;;;"4";;;
"04522";"POLIOMIELITE NON PARALITICA ACUTA, POLIOVIRUS TIPO II";;;;;;;"4";;;
"04523";"POLIOMIELITE NON PARALITICA ACUTA, POLIOVIRUS TIPO III";;;;;;;"4";;;
"0459";"POLIOMIELITE ACUTA NON SPECIFICATA";;;;;;;"3";;;
"04590";"POLIOMIELITE ACUTA NON SPECIFICATA, TIPO DI POLIOVIRUS NON SPECIFICATO";;;;;;;"4";;;
"04591";"POLIOMIELITE ACUTA NON SPECIFICATA, POLIOVIRUS TIPO I";;;;;;;"4";;;
"04592";"POLIOMIELITE ACUTA NON SPECIFICATA, POLIOVIRUS TIPO II";;;;;;;"4";;;
"04593";"POLIOMIELITE ACUTA NON SPECIFICATA, POLIOVIRUS TIPO III";;;;;;;"4";;;
"046";"INFEZIONI DEL SISTEMA NERVOSO CENTRALE DA VIRUS LENTI";;;;;;;"3";;;
"0460";"KURU";;;;;;;"4";;;
"0461";"MALATTIA DI JAKOB-CREUTZFELDT";;;;;;;"4";;;
"0462";"PANENCEFALITE SCLEROSANTE SUBACUTA";;;;;;;"4";;;
"0463";"LEUCOENCEFALOPATIA MULTIFOCALE PROGRESSIVA";;;;;;;"4";;;
"0468";"ALTRE INFEZIONI SPECIFICATE DEL SISTEMA NERVOSO CENTRALE DA VIRUS LENTI";;;;;;;"4";;;
"0469";"INFEZIONI NON SPECIFICATE DEL SISTEMA NERVOSO CENTRALE DA VIRUS LENTI";;;;;;;"4";;;
"047";"MENINGITE DA ENTEROVIRUS";;;;;;;"3";;;
"0470";"MENINGITE DA VIRUS COXSACKIE";;;;;;;"4";;;
"0471";"MENINGITE DA VIRUS ECHO";;;;;;;"4";;;
"0478";"ALTRE MENINGITI VIRALI SPECIFICATE";;;;;;;"4";;;
"0479";"MENINGITI VIRALI NON SPECIFICATE";;;;;;;"4";;;
"048";"ALTRE MALATTIE DA ENTEROVIRUS DEL SISTEMA NERVOSO CENTRALE";;;;;;;"4";;;
"049";"ALTRE MALATTIE VIRALI DEL SISTEMA NERVOSO CENTRALE NON TRASMESSE DA ARTROPODI";;;;;;;"3";;;
"0490";"CORIOMENINGITE LINFOCITARIA NON TRASMESSA DA ARTROPODI";;;;;;;"4";;;
"0491";"MENINGITE DA ADENOVIRUS NON TRASMESSA DA ARTROPODI";;;;;;;"4";;;
"0498";"ALTRE MALATTIE VIRALI DEL SISTEMA NERVOSO CENTRALE SPECIFICATE NON TRASMESSE DA ARTROPODI";;;;;;;"4";;;
"0499";"MALATTIE VIRALI DEL SISTEMA NERVOSO CENTRALE NON SPECIFICATE NON TRASMESSE DA ARTROPODI";;;;;;;"4";;;
"050";"VAIOLO";;;;;;;"3";;;
"0500";"VARIOLA MAJOR";;;;;;;"4";;;
"0501";"ALASTRIM";;;;;;;"4";;;
"0502";"VAIOLO MODIFICATO";;;;;;;"4";;;
"0509";"VAIOLO NON SPECIFICATO";;;;;;;"4";;;
"051";"MALATTIA VACCINICA E SIMILVACCINICA";;;;;;;"3";;;
"0510";"MALATTIA VACCINICA";;;;;;;"4";;;
"0511";"MALATTIA SIMILVACCINICA";;;;;;;"4";;;
"0512";"DERMATITE PUSTOLOSA CONTAGIOSA";;;;;;;"4";;;
"0519";"MALATTIA SIMILVACCINICA NON SPECIFICATA";;;;;;;"4";;;
"052";"VARICELLA";;;;;;;"3";;;
"0520";"ENCEFALITE POST-VARICELLA";;;;;;;"4";;;
"0521";"POLMONITE EMORRAGICA DA VARICELLA";;;;;;;"4";;;
"0527";"VARICELLA CON ALTRE COMPLICAZIONI SPECIFICATE";;;;;;;"4";;;
"0528";"VARICELLA CON COMPLICAZIONI NON SPECIFICATE";;;;;;;"4";;;
"0529";"VARICELLA SENZA MENZIONE DI COMPLICAZIONI";;;;;;;"4";;;
"053";"HERPES ZOSTER";;;;;;;"3";;;
"0530";"HERPES ZOSTER CON MENINGITE";;;;;;;"4";;;
"0531";"HERPES ZOSTER CON ALTRE COMPLICAZIONI DEL SISTEMA NERVOSO";;;;;;;"3";;;
"05310";"HERPES ZOSTER CON COMPLICAZIONI DEL SISTEMA NERVOSO NON SPECIFICATE";;;;;;;"4";;;
"05311";"HERPES ZOSTER DEL GANGLIO GENICOLATO";;;;;;;"4";;;
"05312";"NEVRALGIA DEL TRIGEMINO POSTERPETICA";;;;;;;"4";;;
"05313";"POLINEUROPATIA POSTERPETICA";;;;;;;"4";;;
"05319";"HERPES ZOSTER CON ALTRE COMPLICAZIONI DEL SISTEMA NERVOSO";;;;;;;"4";;;
"0532";"HERPES ZOSTER CON COMPLICAZIONI OFTALMICHE";;;;;;;"3";;;
"05320";"DERMATITE DELLE PALPEBRE DA HERPES ZOSTER";;;;;;;"4";;;
"05321";"CHERATOCONGIUNTIVITE DA HERPES ZOSTER";;;;;;;"4";;;
"05322";"IRIDOCICLITE DA HERPES ZOSTER";;;;;;;"4";;;
"05329";"HERPES ZOSTER CON ALTRE COMPLICAZIONI OFTALMICHE";;;;;;;"4";;;
"0537";"HERPES ZOSTER CON ALTRE COMPLICAZIONI SPECIFICATE";;;;;;;"3";;;
"05371";"OTITE ESTERNA DA HERPES ZOSTER";;;;;;;"4";;;
"05379";"HERPES ZOSTER CON ALTRE COMPLICAZIONI SPECIFICATE";;;;;;;"4";;;
"0538";"HERPES ZOSTER CON COMPLICAZIONI NON SPECIFICATE";;;;;;;"4";;;
"0539";"HERPES ZOSTER SENZA MENZIONE DI COMPLICAZIONI";;;;;;;"4";;;
"054";"HERPES SIMPLEX";;;;;;;"3";;;
"0540";"ECZEMA ERPETICO";;;;;;;"4";;;
"0541";"HERPES GENITALE";;;;;;;"3";;;
"05410";"HERPES GENITALE, NON SPECIFICATO";;;;;;;"4";;;
"05411";"VULVOVAGINITE ERPETICA";;;;;;;"4";;;
"05412";"ULCERA ERPETICA DELLA VULVA";;;;;;;"4";;;
"05413";"INFEZIONE ERPETICA DEL PENE";;;;;;;"4";;;
"05419";"ALTRE FORME DI HERPES GENITALE";;;;;;;"4";;;
"0542";"GENGIVOSTOMATITE ERPETICA";;;;;;;"4";;;
"0543";"MENINGOENCEFALITE ERPETICA";;;;;;;"4";;;
"0544";"HERPES SIMPLEX CON COMPLICAZIONI OFTALMICHE";;;;;;;"3";;;
"05440";"HERPES SIMPLEX CON COMPLICAZIONI OFTALMICHE NON SPECIFICATE";;;;;;;"4";;;
"05441";"DERMATITE DELLE PALPEBRE DA HERPES SIMPLEX";;;;;;;"4";;;
"05442";"CHERATITE DENDRITICA";;;;;;;"4";;;
"05443";"CHERATITE DISCIFORME DA HERPES SIMPLEX";;;;;;;"4";;;
"05444";"IRIDOCICLITE DA HERPES SIMPLEX";;;;;;;"4";;;
"05449";"HERPES SIMPLEX CON ALTRE COMPLICAZIONI OFTALMICHE";;;;;;;"4";;;
"0545";"SETTICEMIA ERPETICA";;;;;;;"4";;;
"0546";"PATERECCIO ERPETICO";;;;;;;"4";;;
"0547";"HERPES SIMPLEX CON ALTRE COMPLICAZIONI SPECIFICATE";;;;;;;"3";;;
"05471";"HERPES SIMPLEX VISCERALE";;;;;;;"4";;;
"05472";"MENINGITE DA HERPES SIMPLEX";;;;;;;"4";;;
"05473";"OTITE ESTERNA DA HERPES SIMPLEX";;;;;;;"4";;;
"05479";"HERPES SIMPLEX CON ALTRE COMPLICAZIONI SPECIFICATE";;;;;;;"4";;;
"0548";"HERPES SIMPLEX CON COMPLICAZIONI NON SPECIFICATE";;;;;;;"4";;;
"0549";"HERPES SIMPLEX SENZA MENZIONE DI COMPLICAZIONI";;;;;;;"4";;;
"055";"MORBILLO";;;;;;;"3";;;
"0550";"ENCEFALITE POSTMORBILLOSA";;;;;;;"4";;;
"0551";"POLMONITE POSTMORBILLOSA";;;;;;;"4";;;
"0552";"OTITE MEDIA POSTMORBILLOSA";;;;;;;"4";;;
"0557";"MORBILLO CON ALTRE COMPLICAZIONI SPECIFICATE";;;;;;;"3";;;
"05571";"CHERATOCONGIUNTIVITE DA MORBILLO";;;;;;;"4";;;
"05579";"MORBILLO CON ALTRE COMPLICAZIONI SPECIFICATE";;;;;;;"4";;;
"0558";"MORBILLO CON COMPLICAZIONI NON SPECIFICATE";;;;;;;"4";;;
"0559";"MORBILLO SENZA MENZIONE DI COMPLICAZIONI";;;;;;;"4";;;
"056";"ROSOLIA";;;;;;;"3";;;
"0560";"ROSOLIA CON COMPLICAZIONI NEUROLOGICHE";;;;;;;"3";;;
"05600";"ROSOLIA CON COMPLICAZIONI NEUROLOGICHE NON SPECIFICATE";;;;;;;"4";;;
"05601";"ENCEFALOMIELITE DA ROSOLIA";;;;;;;"4";;;
"05609";"ROSOLIA CON ALTRE COMPLICAZIONI NEUROLOGICHE";;;;;;;"4";;;
"0567";"ROSOLIA CON ALTRE COMPLICAZIONI SPECIFICATE";;;;;;;"3";;;
"05671";"ARTRITE DA ROSOLIA";;;;;;;"4";;;
"05679";"ROSOLIA CON ALTRE COMPLICAZIONI SPECIFICATE";;;;;;;"4";;;
"0568";"ROSOLIA CON COMPLICAZIONI NON SPECIFICATE";;;;;;;"4";;;
"0569";"ROSOLIA SENZA MENZIONE DI COMPLICAZIONI";;;;;;;"4";;;
"057";"ALTRI ESANTEMI VIRALI";;;;;;;"3";;;
"0570";"ERITEMA INFETTIVO (QUINTA MALATTIA)";;;;;;;"4";;;
"0578";"ALTRI ESANTEMI VIRALI SPECIFICATI";;;;;;;"4";;;
"0579";"ESANTEMI VIRALI NON SPECIFICATI";;;;;;;"4";;;
"060";"FEBBRE GIALLA";;;;;;;"3";;;
"0600";"FEBBRE GIALLA SILVESTRE";;;;;;;"4";;;
"0601";"FEBBRE GIALLA URBANA";;;;;;;"4";;;
"0609";"FEBBRE GIALLA NON SPECIFICATA";;;;;;;"4";;;
"061";"DENGUE";;;;;;;"4";;;
"062";"ENCEFALITE VIRALE DA ZANZARE";;;;;;;"3";;;
"0620";"ENCEFALITE GIAPPONESE";;;;;;;"4";;;
"0621";"ENCEFALITE EQUINA TIPO OVEST";;;;;;;"4";;;
"0622";"ENCEFALITE EQUINA TIPO EST";;;;;;;"4";;;
"0623";"ENCEFALITE DI ST. LOUIS";;;;;;;"4";;;
"0624";"ENCEFALITE AUSTRALIANA";;;;;;;"4";;;
"0625";"ENCEFALITE DA VIRUS CALIFORNIA";;;;;;;"4";;;
"0628";"ALTRE ENCEFALITI VIRALI DA ZANZARE, SPECIFICATE";;;;;;;"4";;;
"0629";"ENCEFALITE VIRALE DA ZANZARE, NON SPECIFICATE";;;;;;;"4";;;
"063";"ENCEFALITE VIRALE DA ZECCHE";;;;;;;"3";;;
"0630";"ENCEFALITE PRIMAVERILE-ESTIVA RUSSA (TAIGA)";;;;;;;"4";;;
"0631";"LOUPING ILL";;;;;;;"4";;;
"0632";"ENCEFALITE CENTROEUROPEA";;;;;;;"4";;;
"0638";"ALTRE ENCEFALITI VIRALI DA ZECCHE, SPECIFICATE";;;;;;;"4";;;
"0639";"ENCEFALITI VIRALI DA ZECCHE, NON SPECIFICATE";;;;;;;"4";;;
"064";"ENCEFALITE VIRALE TRASMESSA DA ALTRI E NON SPECIFICATI ARTROPODI";;;;;;;"4";;;
"065";"FEBBRE EMORRAGICA DA ARTROPODI";;;;;;;"3";;;
"0650";"FEBBRE EMORRAGICA DELLA CRIMEA (CHF DA VIRUS CONGO)";;;;;;;"4";;;
"0651";"FEBBRE EMORRAGICA DI OMSK";;;;;;;"4";;;
"0652";"MALATTIA DELLA FORESTA DI KYASANUR";;;;;;;"4";;;
"0653";"ALTRE FEBBRI EMORRAGICHE DA ZECCHE";;;;;;;"4";;;
"0654";"FEBBRE EMORRAGICA DA ZANZARE";;;;;;;"4";;;
"0658";"ALTRE FEBBRI EMORRAGICHE DA ARTROPODI, SPECIFICATE";;;;;;;"4";;;
"0659";"FEBBRI EMORRAGICHE DA ARTROPODI, NON SPECIFICATE";;;;;;;"4";;;
"066";"ALTRE MALATTIE VIRALI DA ARTROPODI";;;;;;;"3";;;
"0660";"FEBBRE DA FLEBOTOMI";;;;;;;"4";;;
"0661";"FEBBRE DA ZECCHE";;;;;;;"4";;;
"0662";"FEBBRE EQUINA DEL VENEZUELA";;;;;;;"4";;;
"0663";"ALTRE FEBBRI DA ZANZARE";;;;;;;"4";;;
"0668";"ALTRE MALATTIE VIRALI DA ARTROPODI, SPECIFICATE";;;;;;;"4";;;
"0669";"MALATTIE VIRALI DA ARTROPODI, NON SPECIFICATE";;;;;;;"4";;;
"070";"EPATITE VIRALE";;;;;;;"3";;;
"0700";"EPATITE VIRALE A CON COMA EPATICO";;;;;;;"4";;;
"0701";"EPATITE VIRALE A SENZA MENZIONE DI COMA EPATICO";;;;;;;"4";;;
"0702";"EPATITE VIRALE B CON COMA EPATICO";;;;;;;"3";;;
"07020";"EPATITE VIRALE B CON COMA EPATICO, ACUTA O NON SPECIFICATA, SENZA MENZIONE DI EPATITE DELTA";;;;;;;"4";;;
"07021";"EPATITE VIRALE B CON COMA EPATICO, ACUTA O NON SPECIFICATA, CON EPATITE DELTA";;;;;;;"4";;;
"07022";"EPATITE VIRALE B CRONICA  CON COMA EPATICO SENZA EPATITE DELTA";;;;;;;"4";;;
"07023";"EPATITE VIRALE B CRONICA  CON COMA EPATICO CON EPATITE DELTA";;;;;;;"4";;;
"0703";"EPATITE VIRALE B SENZA MENZIONE DI COMA EPATICO";;;;;;;"3";;;
"07030";"EPATITE VIRALE B SENZA MENZIONE DI COMA EPATICO, ACUTA O NON SPECIFICATA, SENZA MENZIONE DI EPATITE DELTA";;;;;;;"4";;;
"07031";"EPATITE VIRALE B SENZA MENZIONE DI COMA EPATICO, ACUTA O NON SPECIFICATA, CON EPATITE DELTA";;;;;;;"4";;;
"07032";"EPATITE VIRALE B CRONICA  SENZA MENZIONE DI COMA EPATICO, SENZA MENZIONE DI EPATITE DELTA";;;;;;;"4";;;
"07033";"EPATITE VIRALE B CRONICA SENZA MENZIONE DI COMA EPATICO, CON EPATITE DELTA";;;;;;;"4";;;
"0704";"ALTRE EPATITI VIRALI SPECIFICATE CON COMA EPATICO";;;;;;;"3";;;
"07041";"EPATITE C, ACUTA O NON SPECIFICATA, CON COMA EPATICO";;;;;;;"4";;;
"07042";"EPATITE DELTA SENZA MENZIONE DI EPATITE B ATTIVA, CON COMA EPATICO, EPATITE DELTA IN PORTATORE DI EPATITE B";;;;;;;"4";;;
"07043";"EPATITE E CON COMA EPATICO";;;;;;;"4";;;
"07044";"EPATITE C CRONICA CON COMA EPATICO";;;;;;;"4";;;
"07049";"ALTRE EPATITI VIRALI SPECIFICATE CON COMA EPATICO";;;;;;;"4";;;
"0705";"ALTRE EPATITI VIRALI SPECIFICATE SENZA MENZIONE DI COMA EPATICO";;;;;;;"3";;;
"07051";"EPATITE C, ACUTA O NON SPECIFICATA, SENZA MENZIONE DI COMA EPATICO";;;;;;;"4";;;
"07052";"EPATITE DELTA SENZA MENZIONE DI EPATITE B ATTIVA O COMA EPATICO";;;;;;;"4";;;
"07053";"EPATITE E SENZA MENZIONE DI COMA EPATICO";;;;;;;"4";;;
"07054";"EPATITE C CRONICA SENZA MENZIONE DI COMA EPATICO";;;;;;;"4";;;
"07059";"ALTRE EPATITI VIRALI SPECIFICATE SENZA MENZIONE DI COMA EPATICO";;;;;;;"4";;;
"0706";"EPATITE VIRALE NON SPECIFICATA CON COMA EPATICO";;;;;;;"4";;;
"0709";"EPATITE VIRALE NON SPECIFICATA SENZA MENZIONE DI COMA EPATICO";;;;;;;"4";;;
"071";"RABBIA";;;;;;;"4";;;
"072";"PAROTITE EPIDEMICA";;;;;;;"3";;;
"0720";"ORCHITE PAROTITICA";;;;;;;"4";;;
"0721";"MENINGITE PAROTITICA";;;;;;;"4";;;
"0722";"ENCEFALITE PAROTITICA";;;;;;;"4";;;
"0723";"PANCREATITE PAROTITICA";;;;;;;"4";;;
"0727";"PAROTITE CON ALTRE COMPLICAZIONI SPECIFICATE";;;;;;;"3";;;
"07271";"EPATITE PAROTITICA";;;;;;;"4";;;
"07272";"POLINEUROPATIA PAROTITICA";;;;;;;"4";;;
"07279";"PAROTITE CON ALTRE COMPLICAZIONI SPECIFICATE";;;;;;;"4";;;
"0728";"PAROTITE EPIDEMICA CON COMPLICAZIONI NON SPECIFICATE";;;;;;;"4";;;
"0729";"PAROTITE EPIDEMICA SENZA MENZIONE DI COMPLICAZIONI";;;;;;;"4";;;
"073";"PSITTACOSI";;;;;;;"3";;;
"0730";"POLMONITE DA PSITTACOSI";;;;;;;"4";;;
"0737";"PSITTACOSI CON ALTRE COMPLICAZIONI SPECIFICATE";;;;;;;"4";;;
"0738";"PSITTACOSI CON COMPLICAZIONI NON SPECIFICATE";;;;;;;"4";;;
"0739";"PSITTACOSI, NON SPECIFICATA";;;;;;;"4";;;
"074";"MALATTIE SPECIFICHE DA VIRUS COXSACKIE";;;;;;;"3";;;
"0740";"HERPANGINA";;;;;;;"4";;;
"0741";"PLEURODINIA EPIDEMICA";;;;;;;"4";;;
"0742";"CARDITE DA COXSACKIE";;;;;;;"3";;;
"07420";"CARDITE DA COXSACKIE, NON SPECIFICATA";;;;;;;"4";;;
"07421";"PERICARDITE DA COXSACKIE";;;;;;;"4";;;
"07422";"ENDOCARDITE DA COXSACKIE";;;;;;;"4";;;
"07423";"MIOCARDITE DA COXSACKIE";;;;;;;"4";;;
"0743";"STOMATITE VESCICOLARE CON ESANTEMA";;;;;;;"4";;;
"0748";"ALTRE MALATTIE SPECIFICATE DA VIRUS COXSACKIE";;;;;;;"4";;;
"075";"MONONUCLEOSI INFETTIVA";;;;;;;"4";;;
"076";"TRACOMA";;;;;;;"3";;;
"0760";"TRACOMA, STADIO INIZIALE";;;;;;;"4";;;
"0761";"TRACOMA, STADIO ATTIVO";;;;;;;"4";;;
"0769";"TRACOMA, NON SPECIFICATO";;;;;;;"4";;;
"077";"ALTRE MALATTIE DELLA CONGIUNTIVA DA VIRUS E DA CHLAMYDIAE";;;;;;;"3";;;
"0770";"CONGIUNTIVITE DA INCLUSI";;;;;;;"4";;;
"0771";"CHERATOCONGIUNTIVITE EPIDEMICA";;;;;;;"4";;;
"0772";"FEBBRE FARINGOCONGIUNTIVALE";;;;;;;"4";;;
"0773";"ALTRE CONGIUNTIVITI DA ADENOVIRUS";;;;;;;"4";;;
"0774";"CONGIUNTIVITE EMORRAGICA EPIDEMICA";;;;;;;"4";;;
"0778";"ALTRE CONGIUNTIVITI VIRALI";;;;;;;"4";;;
"0779";"MALATTIE DELLA CONGIUNTIVA DA VIRUS E DA CHLAMYDIAE, NON SPECIFICATE";;;;;;;"3";;;
"07798";"MALATTIE DELLA CONGIUNTIVA DA CHLAMYDIAE, NON SPECIFICATE";;;;;;;"4";;;
"07799";"MALATTIE DELLA CONGIUNTIVA DA VIRUS, NON SPECIFICATE";;;;;;;"4";;;
"078";"ALTRE MALATTIE DA VIRUS E DA CHLAMYDIAE";;;;;;;"3";;;
"0780";"MOLLUSCO CONTAGIOSO";;;;;;;"4";;;
"0781";"PORRO VIRALE";;;;;;;"3";;;
"07810";"PORRO VIRALE, NON SPECIFICATO";;;;;;;"4";;;
"07811";"CONDILOMA ACUMINATO";;;;;;;"4";;;
"07819";"ALTRI PORRI VIRALI SPECIFICATI";;;;;;;"4";;;
"0782";"SUDAMINA";;;;;;;"4";;;
"0783";"MALATTIA DA GRAFFIO DI GATTO";;;;;;;"4";;;
"0784";"AFTA EPIZOOTICA";;;;;;;"4";;;
"0785";"MALATTIA CITOMEGALICA";;;;;;;"4";;;
"0786";"NEFRITE EMORRAGICA CON NEFROSI";;;;;;;"4";;;
"0787";"FEBBRE EMORRAGICA DA ARENAVIRUS";;;;;;;"4";;;
"0788";"ALTRE MALATTIE DA VIRUS E CHLAMYDIAE, SPECIFICATE";;;;;;;"3";;;
"07881";"VERTIGINE EPIDEMICA";;;;;;;"4";;;
"07882";"SINDROME DA VOMITO EPIDEMICO";;;;;;;"4";;;
"07888";"ALTRE MALATTIE DA CHLAMYDIAE, SPECIFICATE";;;;;;;"4";;;
"07889";"ALTRE MALATTIE DA VIRUS, SPECIFICATE";;;;;;;"4";;;
"079";"INFEZIONI DA VIRUS E CHLAMYDIAE IN CONDIZIONI MORBOSE CLASSIFICATE ALTROVE E DI SEDE NON SPECIFICATA";;;;;;;"3";;;
"0790";"INFEZIONI DA ADENOVIRUS IN CONDIZIONI MORBOSE CLASSIFICATE ALTROVE E DI SEDE NON SPECIFICATA";;;;;;;"4";;;
"0791";"INFEZIONI DA VIRUS ECHO IN CONDIZIONI MORBOSE CLASSIFICATE ALTROVE E DI SEDE NON SPECIFICATA";;;;;;;"4";;;
"0792";"INFEZIONI DA VIRUS COXSACKIE IN CONDIZIONI MORBOSE CLASSIFICATE ALTROVE E DI SEDE NON SPECIFICATA";;;;;;;"4";;;
"0793";"INFEZIONI DA RHINOVIRUS IN CONDIZIONI MORBOSE CLASSIFICATE ALTROVE E DI SEDE NON SPECIFICATA";;;;;;;"4";;;
"0794";"PAPILLOMA VIRUS UMANO IN CONDIZIONI MORBOSE CLASSIFICATE ALTROVE E DI SEDE NON SPECIFICATA";;;;;;;"4";;;
"0795";"RETROVIRUS IN CONDIZIONI MORBOSE CLASSIFICATE ALTROVE E DI SEDE NON SPECIFICATA";;;;;;;"3";;;
"07950";"RETROVIRUS, NON SPECIFICATI";;;;;;;"4";;;
"07951";"VIRUS LINFOTROPO DELLE CELLULE T UMANE, TIPO I (HTLV-I)";;;;;;;"4";;;
"07952";"VIRUS LINFOTROPO DELLE CELLULE T UMANE, TIPO II (HTLV-II)";;;;;;;"4";;;
"07953";"VIRUS DELLA IMMUNODEFICIENZA UMANA, TIPO 2 (HIV-2)";;;;;;;"4";;;
"07959";"ALTRI RETROVIRUS, SPECIFICATI";;;;;;;"4";;;
"0796";"VIRUS RESPIRATORIO SINCIZIALE";;;;;;;"4";;;
"0798";"ALTRE INFEZIONI DA VIRUS E CHLAMYDIAE SPECIFICATE";;;;;;;"3";;;
"07981";"INFEZIONI DA HANTAVIRUS";;;;;;;"4";;;
"07988";"ALTRE INFEZIONI DA CHLAMYDIAE, SPECIFICATE";;;;;;;"4";;;
"07989";"ALTRE INFEZIONI VIRALI SPECIFICATE";;;;;;;"4";;;
"0799";"INFEZIONI DA VIRUS E CHLAMYDIAE, NON SPECIFICATE";;;;;;;"3";;;
"07998";"INFEZIONI DA CHLAMYDIAE, NON SPECIFICATE";;;;;;;"4";;;
"07999";"INFEZIONI VIRALI, NON SPECIFICATE";;;;;;;"4";;;
"080";"TIFO (EPIDEMICO) DA PIDOCCHI";;;;;;;"4";;;
"081";"ALTRI TIFI";;;;;;;"3";;;
"0810";"TIFO MURINO (ENDEMICO)";;;;;;;"4";;;
"0811";"MALATTIA DI BRILL";;;;;;;"4";;;
"0812";"TIFO DA ACARI";;;;;;;"4";;;
"0819";"TIFO, NON SPECIFICATO";;;;;;;"4";;;
"082";"RICKETTSIOSI DA ZECCHE";;;;;;;"3";;;
"0820";"FEBBRE MACULOSA";;;;;;;"4";;;
"0821";"FEBBRE BOTTONOSA";;;;;;;"4";;;
"0822";"FEBBRE DA ZECCHE DELL'ASIA DEL NORD";;;;;;;"4";;;
"0823";"FEBBRE DA ZECCHE DEL QUEENSLAND";;;;;;;"4";;;
"08240";"Erlichiosi, non specificata";;;;;;;"4";;;
"08241";"Erlichiosi chaffensis";;;;;;;"4";;;
"08249";"Altra Erlichiosi";;;;;;;"4";;;
"0828";"ALTRE RICKETTSIOSI DA ZECCHE, SPECIFICATE";;;;;;;"4";;;
"0829";"RICKETTSIOSI DA ZECCHE, NON SPECIFICATE";;;;;;;"4";;;
"083";"ALTRE RICKETTSIOSI";;;;;;;"3";;;
"0830";"FEBBRE Q";;;;;;;"4";;;
"0831";"FEBBRE DELLE TRINCEE";;;;;;;"4";;;
"0832";"RICKETTSIAL POX";;;;;;;"4";;;
"0838";"ALTRE RICKETTSIOSI, SPECIFICATE";;;;;;;"4";;;
"0839";"RICKETTSIOSI, NON SPECIFICATE";;;;;;;"4";;;
"084";"MALARIA";;;;;;;"3";;;
"0840";"MALARIA DA PLASMODIUM FALCIPARUM (TERZANA MALIGNA)";;;;;;;"4";;;
"0841";"MALARIA DA PLASMODIUM VIVAX (TERZANA BENIGNA)";;;;;;;"4";;;
"0842";"MALARIA DA PLASMODIUM MALARIAE (QUARTANA)";;;;;;;"4";;;
"0843";"MALARIA DA PLASMODIUM OVALE";;;;;;;"4";;;
"0844";"ALTRE FORME DI MALARIA";;;;;;;"4";;;
"0845";"MALARIA MISTA";;;;;;;"4";;;
"0846";"NON SPECIFICATA";;;;;;;"4";;;
"0847";"MALARIOTERAPIA";;;;;;;"4";;;
"0848";"EMATINURIA MALARICA";;;;;;;"4";;;
"0849";"ALTRE COMPLICAZIONI PERNICIOSE DELLA MALARIA";;;;;;;"4";;;
"085";"LEISHMANIOSI";;;;;;;"3";;;
"0850";"LEISHMANIOSI VISCERALE (KALA-AZAR)";;;;;;;"4";;;
"0851";"LEISHMANIOSI CUTANEA SECCA";;;;;;;"4";;;
"0852";"LEISHMANIOSI CUTANEA UMIDA";;;;;;;"4";;;
"0853";"LEISHMANIOSI CUTANEA DIFFUSA";;;;;;;"4";;;
"0854";"LEISHMANIOSI CUTANEA AMERICANA";;;;;;;"4";;;
"0855";"LEISHMANIOSI MUCOCUTANEA (AMERICANA)";;;;;;;"4";;;
"0859";"LEISHMANIOSI NON SPECIFICATA";;;;;;;"4";;;
"086";"TRIPANOSOMIASI";;;;;;;"3";;;
